ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260613_091930_L580;20260613_091930;13.06.2026;09:04:00;580;19;7687;14;U2926Z15;Slaný,aut.nádr.;50.10072;13.73444
20260613_091930_L342;20260613_091930;13.06.2026;09:08:00;342;2;7682;11;U218Z2;Praha,Nádraží Veleslavín;50.09456;14.29483
20260613_091930_L420;20260613_091930;13.06.2026;09:04:00;420;11;7513;12;U9621Z1;Milevsko,aut.st.;49.74515;14.15211
20260613_091930_L345;20260613_091930;13.06.2026;08:45:00;345;39;10777;12;U2987Z7;Praha,Černý Most;50.25814;14.77367
20260613_091930_L702;20260613_091930;13.06.2026;08:22:00;702;31;8622;54;U6951Z1;Suchdol;49.95274;15.16549
20260613_091930_L713;20260613_091930;13.06.2026;09:07:00;713;42;9916;12;U6297Z2;Mladá Boleslav,aut.st.;50.46166;15.116
20260613_091930_L523;20260613_091930;13.06.2026;09:04:00;523;1;59498;14;U32386Z2;Rožmitál p.Tř.,aut.st.;49.64032;13.51978
20260613_091930_L558;20260613_091930;13.06.2026;09:02:00;558;16;7830;14;U4557Z1;Olbramovice,u svatých;49.72196;14.66449
20260613_092330_L702;20260613_092330;13.06.2026;08:22:00;702;31;8622;58;U6951Z1;Suchdol;49.95275;15.16551
20260613_092330_L558;20260613_092330;13.06.2026;09:09:00;558;16;7830;14;U6546Z2;Olbramovice,u svatých;49.70724;14.68696
20260613_092330_L342;20260613_092330;13.06.2026;09:12:00;342;2;7682;11;U85Z1;Praha,Nádraží Veleslavín;50.09281;14.32965
20260613_092330_L523;20260613_092330;13.06.2026;09:09:00;523;1;59498;11;U31904Z2;Rožmitál p.Tř.,aut.st.;49.62438;13.57081
20260613_092330_L420;20260613_092330;13.06.2026;09:09:00;420;11;7513;13;U7993Z1;Milevsko,aut.st.;49.73899;14.16748
20260613_092330_L713;20260613_092330;13.06.2026;09:09:00;713;42;9916;14;U6296Z2;Mladá Boleslav,aut.st.;50.46436;15.10476
20260613_092730_L558;20260613_092730;13.06.2026;09:15:00;558;16;7830;11;U6548Z1;Olbramovice,u svatých;49.69005;14.67479
20260613_092730_L420;20260613_092730;13.06.2026;09:14:00;420;11;7513;13;U7797Z1;Milevsko,aut.st.;49.71893;14.15334
20260613_092730_L702;20260613_092730;13.06.2026;08:22:00;702;31;8622;62;U6951Z1;Suchdol;49.95275;15.16551
20260613_092730_L713;20260613_092730;13.06.2026;09:12:00;713;42;9916;15;U6295Z2;Mladá Boleslav,aut.st.;50.45936;15.08214
20260613_092730_L523;20260613_092730;13.06.2026;09:14:00;523;1;59498;12;U31851Z1;Rožmitál p.Tř.,aut.st.;49.61507;13.60547
20260613_092730_L375;20260613_092730;13.06.2026;09:13:00;375;34;8298;13;U3001Z2;Brandýs n.L.-St.Bol.,Žel.st.;50.20418;14.68986
20260613_093135_L317;20260613_093135;13.06.2026;09:21:00;317;5;7951;10;U1850Z1;Dobříš,nám.;49.78648;14.18253
20260613_093136_L384;20260613_093136;13.06.2026;09:20:00;384;16;9893;11;U1745Z2;Praha,Zličín;49.96527;14.07203
20260613_093136_L420;20260613_093136;13.06.2026;09:18:00;420;11;7513;13;U5773Z1;Milevsko,aut.st.;49.70495;14.14519
20260613_093136_L558;20260613_093136;13.06.2026;09:18:00;558;16;7830;11;U6531Z4;Olbramovice,u svatých;49.68638;14.64643
20260613_093136_L523;20260613_093136;13.06.2026;09:19:00;523;1;59498;12;U31852Z2;Rožmitál p.Tř.,aut.st.;49.61149;13.64967
20260613_093136_L713;20260613_093136;13.06.2026;09:16:00;713;42;9916;14;U9454Z2;Mladá Boleslav,aut.st.;50.43836;15.05456
20260613_093136_L702;20260613_093136;13.06.2026;08:22:00;702;31;8622;66;U6951Z1;Suchdol;49.95274;15.16551
20260613_093136_L375;20260613_093136;13.06.2026;09:13:00;375;34;8298;17;U3001Z2;Brandýs n.L.-St.Bol.,Žel.st.;50.20418;14.68986
20260613_093537_L384;20260613_093537;13.06.2026;09:22:00;384;16;9893;13;U4273Z1;Praha,Zličín;49.96837;14.0809
20260613_093537_L420;20260613_093537;13.06.2026;09:20:00;420;11;7513;13;U5774Z1;Milevsko,aut.st.;49.68254;14.15085
20260613_093537_L523;20260613_093537;13.06.2026;09:23:00;523;1;59498;12;U31543Z2;Rožmitál p.Tř.,aut.st.;49.62228;13.69739
20260613_093537_L566;20260613_093537;13.06.2026;09:25:00;566;16;7830;10;U6511Z1;Votice,aut.st.;49.66095;14.63325
20260613_093537_L713;20260613_093537;13.06.2026;09:20:00;713;42;9916;14;U6282Z2;Mladá Boleslav,aut.st.;50.4202;15.01116
20260613_093937_L420;20260613_093937;13.06.2026;09:24:00;420;11;7513;13;U7461Z1;Milevsko,aut.st.;49.6595;14.16708
20260613_093937_L713;20260613_093937;13.06.2026;09:26:00;713;42;9916;13;U6233Z2;Mladá Boleslav,aut.st.;50.40983;14.9705
20260613_093937_L566;20260613_093937;13.06.2026;09:28:00;566;16;7830;10;U6492Z1;Votice,aut.st.;49.63888;14.64128
20260613_093937_L384;20260613_093937;13.06.2026;09:22:00;384;16;9893;14;U4273Z1;Praha,Zličín;49.97862;14.11362
20260613_093937_L523;20260613_093937;13.06.2026;09:26:00;523;1;59498;11;U31742Z2;Rožmitál p.Tř.,aut.st.;49.62324;13.74879
20260613_094338_L384;20260613_094338;13.06.2026;09:29:00;384;16;9893;13;U2372Z2;Praha,Zličín;49.99036;14.14632
