ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260515_200005_L625;20260515_200005;15.05.2026;19:36:00;625;27;8768;19;U6149Z2;Lišany,u rybníka;50.14732;13.74331
20260515_200005_L106;20260515_200005;15.05.2026;19:46:00;106;2;3916;11;U71Z5P;Nádraží Braník;50.02747;14.40579
20260515_200005_L400;20260515_200005;15.05.2026;19:21:00;400;51;1082;36;U6070Z2;Praha,Střížkov;50.42509;14.46411
20260515_200005_L589;20260515_200005;15.05.2026;17:59:00;589;13;7754;118;U4858Z1;Louny,ČSAD;50.35564;13.77894
20260515_200005_L741;20260515_200005;15.05.2026;19:21:00;741;16;7619;37;U7492Z2;Tupadly;49.88466;15.42263
20260515_200005_L590;20260515_200005;15.05.2026;19:27:00;590;25;7689;33;U9116Z2;Vraný;50.32311;14.06156
20260515_200005_L300;20260515_200005;15.05.2026;19:45:00;300;29;8994;13;U4308Z2;Praha,Nádraží Veleslavín;50.13482;14.12087
20260515_200005_L177;20260515_200005;15.05.2026;19:46:00;177;13;6877;13;U544Z1P;Poliklinika Mazurská;50.12747;14.43545
20260515_200406_L482;20260515_200406;15.05.2026;19:53:00;482;21;9875;10;U31884Z2;Březnice,aut.st.;49.49075;13.95223
20260515_200406_L641;20260515_200406;15.05.2026;19:53:00;641;7;9539;10;U9856Z2;Hořovice,nám.B.Němcové;49.86688;13.93118
20260515_200406_L300;20260515_200406;15.05.2026;19:47:00;300;29;8994;13;U4306Z2;Praha,Nádraží Veleslavín;50.14768;14.16052
20260515_200406_L106;20260515_200406;15.05.2026;19:46:00;106;2;3916;15;U71Z5P;Nádraží Braník;50.02747;14.40579
20260515_200406_L177;20260515_200406;15.05.2026;19:46:00;177;13;6877;17;U544Z1P;Poliklinika Mazurská;50.12747;14.43545
20260515_200806_L482;20260515_200806;15.05.2026;19:57:00;482;21;9875;11;U31743Z2;Březnice,aut.st.;49.51208;13.96228
20260515_200806_L106;20260515_200806;15.05.2026;19:46:00;106;2;3916;19;U71Z5P;Nádraží Braník;50.02759;14.40642
20260515_200806_L300;20260515_200806;15.05.2026;19:53:00;300;29;8994;14;U4303Z51;Praha,Nádraží Veleslavín;50.15414;14.18662
20260515_200806_L177;20260515_200806;15.05.2026;19:46:00;177;13;6877;21;U544Z1P;Poliklinika Mazurská;50.12747;14.43545
