ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260710_091746_L770;20260710_091746;10.07.2026;09:05:00;770;41;7810;12;U4073Z2;Benešov,Terminál;49.78656;14.68796
20260710_091746_L794;20260710_091746;10.07.2026;08:33:00;794;40;7828;44;U9395Z1;Trhový Štěpánov,nám.;49.70778;15.01003
20260710_092146_L770;20260710_092146;10.07.2026;09:07:00;770;41;7810;14;U4483Z3;Benešov,Terminál;49.78541;14.68237
20260710_092146_L679;20260710_092146;10.07.2026;08:55:00;679;54;1645;24;U5896Z2;Kolín,nádraží;50.02427;15.21349
20260710_092146_L342;20260710_092146;10.07.2026;09:10:00;342;3;7686;11;U4806Z1;Slaný,žel.st.;50.18882;14.11036
20260710_092146_L342;20260710_092146;10.07.2026;09:11:00;342;4;7692;10;U218Z2;Praha,Nádraží Veleslavín;50.09359;14.29677
20260710_092146_L347;20260710_092146;10.07.2026;09:09:00;347;21;8885;12;U1217Z2;Praha,Motol;50.07694;14.24033
20260710_092146_L300;20260710_092146;10.07.2026;09:06:00;300;22;8998;12;U80Z3;Smečno;50.12334;14.27145
20260710_092146_L805;20260710_092146;10.07.2026;09:02:00;805;15;7608;15;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_092146_L673;20260710_092146;10.07.2026;09:10:00;673;31;8574;11;U3164Z1;Křinec,škola;50.18933;15.05651
20260710_092146_L399;20260710_092146;10.07.2026;09:08:00;399;13;1261;12;U3094Z1;Kladno,Energie;50.14561;14.09522
20260710_092146_L324;20260710_092146;10.07.2026;09:06:00;324;27;8996;15;U218Z2;Praha,Zličín;50.09558;14.2934
20260710_092146_L377;20260710_092146;10.07.2026;09:08:00;377;21;8197;12;U1248Z1;Kostelec n.L.,Martinská;50.22755;14.58837
20260710_092146_L149;20260710_092146;10.07.2026;09:11:00;149;4;4172;11;U602Z4P;Stodůlky-Bavorská;50.05118;14.35167
20260710_092146_L429;20260710_092146;10.07.2026;09:07:00;429;19;8877;14;U776Z2;Praha,Nádraží Veleslavín;50.10841;14.27832
20260710_092146_L499;20260710_092146;10.07.2026;09:10:00;499;13;8698;10;U3087Z1;Mladá Boleslav,aut.st.;50.20491;15.03653
20260710_092146_L391;20260710_092146;10.07.2026;09:10:00;391;33;9187;11;U1907Z2;Praha,Nádraží Klánovice;50.06987;14.68911
20260710_092146_L794;20260710_092146;10.07.2026;08:33:00;794;40;7828;48;U9395Z1;Trhový Štěpánov,nám.;49.70777;15.01002
20260710_092146_L300;20260710_092146;10.07.2026;09:10:00;300;11;8972;10;U4304Z1;Praha,Nádraží Veleslavín;50.14694;14.18916
20260710_092547_L399;20260710_092547;10.07.2026;09:14:00;399;13;1261;10;U2889Z1;Kladno,Energie;50.14065;14.07674
20260710_092547_L391;20260710_092547;10.07.2026;09:14:00;391;33;9187;12;U621Z2;Praha,Nádraží Klánovice;50.07351;14.67604
20260710_092547_L429;20260710_092547;10.07.2026;09:10:00;429;19;8877;15;U698Z2;Praha,Nádraží Veleslavín;50.09718;14.29126
20260710_092547_L805;20260710_092547;10.07.2026;09:02:00;805;15;7608;19;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_092547_L673;20260710_092547;10.07.2026;09:12:00;673;31;8574;10;U3084Z1;Křinec,škola;50.19436;15.08758
20260710_092547_L678;20260710_092547;10.07.2026;09:15:00;678;33;8557;10;U9591Z2;Pečky,žel.st.;50.11175;15.13216
20260710_092547_L679;20260710_092547;10.07.2026;08:55:00;679;54;1645;28;U5896Z2;Kolín,nádraží;50.02427;15.2135
20260710_092547_L347;20260710_092547;10.07.2026;09:13:00;347;21;8885;12;U1144Z4;Praha,Motol;50.0811;14.25658
20260710_092547_L300;20260710_092547;10.07.2026;09:14:00;300;22;8998;11;U4301Z1;Smečno;50.1472;14.2127
20260710_092547_L639;20260710_092547;10.07.2026;09:14:00;639;19;9406;10;U9850Z1;Hostomice,nám.;49.85406;13.9841
20260710_092547_L478;20260710_092547;10.07.2026;09:12:00;478;21;7223;10;U31734Z2;Příbram,aut.nádr.;49.44797;14.05855
20260710_092547_L400;20260710_092547;10.07.2026;09:10:00;400;56;1087;11;U31354Z5;Nový Bor,aut.nádr.;50.6775;14.53562
20260710_092547_L342;20260710_092547;10.07.2026;09:12:00;342;3;7686;12;U4771Z1;Slaný,žel.st.;50.20078;14.12001
20260710_092547_L342;20260710_092547;10.07.2026;09:15:00;342;4;7692;10;U85Z1;Praha,Nádraží Veleslavín;50.09259;14.32535
20260710_092547_L149;20260710_092547;10.07.2026;09:16:00;149;4;4172;10;U786Z1P;Stodůlky-Bavorská;50.05537;14.32992
20260710_092547_L499;20260710_092547;10.07.2026;09:14:00;499;13;8698;10;U3177Z1;Mladá Boleslav,aut.st.;50.23261;15.02365
20260710_092547_L794;20260710_092547;10.07.2026;08:33:00;794;40;7828;52;U9395Z1;Trhový Štěpánov,nám.;49.70778;15.01003
20260710_092547_L300;20260710_092547;10.07.2026;09:15:00;300;11;8972;10;U4301Z2;Praha,Nádraží Veleslavín;50.14544;14.22581
20260710_092947_L170;20260710_092947;10.07.2026;09:20:00;170;53;3846;10;U735Z2P;Jižní Město;50.03415;14.50984
20260710_092947_L805;20260710_092947;10.07.2026;09:02:00;805;15;7608;23;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_092947_L391;20260710_092947;10.07.2026;09:17:00;391;33;9187;13;U170Z1;Praha,Nádraží Klánovice;50.07772;14.66025
20260710_092947_L396;20260710_092947;10.07.2026;09:15:00;396;14;7991;12;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_092947_L794;20260710_092947;10.07.2026;08:33:00;794;40;7828;56;U9395Z1;Trhový Štěpánov,nám.;49.7078;15.01005
20260710_092947_L679;20260710_092947;10.07.2026;08:55:00;679;54;1645;31;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_092947_L388;20260710_092947;10.07.2026;09:19:00;388;26;7687;10;U85Z1;Praha,Nádraží Veleslavín;50.09276;14.32903
20260710_092947_L300;20260710_092947;10.07.2026;09:19:00;300;22;8998;10;U4303Z52;Smečno;50.1532;14.1883
20260710_092947_L342;20260710_092947;10.07.2026;09:15:00;342;3;7686;12;U4772Z1;Slaný,žel.st.;50.21581;14.13206
20260710_092947_L347;20260710_092947;10.07.2026;09:15:00;347;21;8885;13;U2116Z4;Praha,Motol;50.08126;14.25963
20260710_092947_L639;20260710_092947;10.07.2026;09:17:00;639;19;9406;10;U2916Z2;Hostomice,nám.;49.85054;14.02805
20260710_092947_L678;20260710_092947;10.07.2026;09:18:00;678;33;8557;10;U9597Z2;Pečky,žel.st.;50.09199;15.13136
20260710_092947_L478;20260710_092947;10.07.2026;09:18:00;478;21;7223;10;U31569Z2;Příbram,aut.nádr.;49.47;14.06664
20260710_092947_L300;20260710_092947;10.07.2026;09:15:00;300;11;8972;11;U4301Z2;Praha,Nádraží Veleslavín;50.12743;14.26438
20260710_093347_L794;20260710_093347;10.07.2026;08:33:00;794;40;7828;60;U9395Z1;Trhový Štěpánov,nám.;49.70779;15.01003
20260710_093347_L478;20260710_093347;10.07.2026;09:21:00;478;21;7223;10;U31826Z2;Příbram,aut.nádr.;49.48079;14.03587
20260710_093347_L316;20260710_093347;10.07.2026;09:23:00;316;2;8981;10;U1691Z1;Holubice;50.1929;14.32074
20260710_093347_L639;20260710_093347;10.07.2026;09:20:00;639;19;9406;11;U9849Z1;Hostomice,nám.;49.84769;14.01288
20260710_093347_L170;20260710_093347;10.07.2026;09:23:00;170;53;3846;10;U386Z1P;Jižní Město;50.03033;14.52458
20260710_093347_L149;20260710_093347;10.07.2026;09:20:00;149;8;3804;13;U254Z5P;Stodůlky-Bavorská;50.07057;14.38018
20260710_093347_L520;20260710_093347;10.07.2026;09:23:00;520;2;9564;10;U7438Z2;Dobříš,nám.;49.72831;14.18129
20260710_093347_L678;20260710_093347;10.07.2026;09:22:00;678;33;8557;10;U9601Z3;Pečky,žel.st.;50.09259;15.10481
20260710_093347_L679;20260710_093347;10.07.2026;08:55:00;679;54;1645;35;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_093347_L805;20260710_093347;10.07.2026;09:02:00;805;15;7608;27;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_093347_L342;20260710_093347;10.07.2026;09:20:00;342;3;7686;12;U4774Z1;Slaný,žel.st.;50.22399;14.11761
20260710_093347_L347;20260710_093347;10.07.2026;09:21:00;347;21;8885;12;U1065Z2;Praha,Motol;50.07749;14.29339
20260710_093347_L300;20260710_093347;10.07.2026;09:21:00;300;22;8998;10;U4304Z1;Smečno;50.14678;14.15636
20260710_093347_L311;20260710_093347;10.07.2026;09:22:00;311;77;9583;11;U1626Z2;Praha,Zličín;49.92847;14.27013
20260710_093347_L396;20260710_093347;10.07.2026;09:15:00;396;14;7991;16;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_093347_L300;20260710_093347;10.07.2026;09:15:00;300;11;8972;13;U4301Z2;Praha,Nádraží Veleslavín;50.12232;14.27294
20260710_093747_L170;20260710_093747;10.07.2026;09:26:00;170;53;3846;11;U151Z1P;Jižní Město;50.03205;14.53453
20260710_093747_L794;20260710_093747;10.07.2026;08:33:00;794;40;7828;64;U9395Z1;Trhový Štěpánov,nám.;49.70784;15.01003
20260710_093747_L112;20260710_093747;10.07.2026;09:24:00;112;22;5086;10;U765Z1P;Nádraží Holešovice;50.10851;14.43714
20260710_093747_L149;20260710_093747;10.07.2026;09:20:00;149;8;3804;17;U254Z5P;Stodůlky-Bavorská;50.07028;14.38029
20260710_093747_L300;20260710_093747;10.07.2026;09:27:00;300;22;8998;10;U4306Z1;Smečno;50.13583;14.12505
20260710_093747_L678;20260710_093747;10.07.2026;09:26:00;678;33;8557;10;U2870Z1;Pečky,žel.st.;50.08034;15.0731
20260710_093747_L679;20260710_093747;10.07.2026;08:55:00;679;54;1645;39;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_093747_L668;20260710_093747;10.07.2026;09:25:00;668;7;1366;10;U6117Z1;Mšeno,žel.st.;50.40933;14.62361
20260710_093747_L773;20260710_093747;10.07.2026;09:27:00;773;3;7546;10;U7603Z2;Sázava,aut.st.;49.84368;14.87425
20260710_093747_L520;20260710_093747;10.07.2026;09:25:00;520;2;9564;10;U7440Z3;Dobříš,nám.;49.74556;14.17044
20260710_093747_L754;20260710_093747;10.07.2026;09:26:00;754;19;7203;11;U7889Z1;Příbram,aut.nádr.;49.67189;14.39222
20260710_093747_L478;20260710_093747;10.07.2026;09:26:00;478;21;7223;10;U31744Z2;Příbram,aut.nádr.;49.49975;14.02913
20260710_093747_L639;20260710_093747;10.07.2026;09:26:00;639;19;9406;11;U9813Z2;Hostomice,nám.;49.83115;14.03342
20260710_093747_L580;20260710_093747;10.07.2026;09:26:00;580;19;7693;11;U4338Z1;Rakovník,aut.st.;50.10088;13.73092
20260710_093747_L342;20260710_093747;10.07.2026;09:26:00;342;3;7686;11;U4777Z15;Slaný,žel.st.;50.22822;14.08795
20260710_093747_L805;20260710_093747;10.07.2026;09:02:00;805;15;7608;31;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_093747_L311;20260710_093747;10.07.2026;09:22:00;311;77;9583;14;U1626Z2;Praha,Zličín;49.9254;14.26484
20260710_093747_L396;20260710_093747;10.07.2026;09:15:00;396;14;7991;20;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_093747_L300;20260710_093747;10.07.2026;09:15:00;300;11;8972;16;U4301Z2;Praha,Nádraží Veleslavín;50.10963;14.29101
20260710_094148_L550;20260710_094148;10.07.2026;09:30:00;550;81;7771;10;U6786Z1;Vlašim,žel.st.;49.68803;14.86647
20260710_094148_L794;20260710_094148;10.07.2026;08:33:00;794;40;7828;68;U9395Z1;Trhový Štěpánov,nám.;49.70783;15.01003
20260710_094148_L775;20260710_094148;10.07.2026;09:31:00;775;31;9800;10;U3058Z1;Luštěnice,Sluneční;50.31642;14.91192
20260710_094148_L112;20260710_094148;10.07.2026;09:24:00;112;22;5086;14;U765Z1P;Nádraží Holešovice;50.10793;14.43678
20260710_094148_L342;20260710_094148;10.07.2026;09:28:00;342;3;7686;13;U4786Z1;Slaný,žel.st.;50.23111;14.08334
20260710_094148_L149;20260710_094148;10.07.2026;09:20:00;149;8;3804;20;U254Z5P;Stodůlky-Bavorská;50.0697;14.38013
20260710_094148_L754;20260710_094148;10.07.2026;09:28:00;754;19;7203;11;U7890Z1;Příbram,aut.nádr.;49.6688;14.36382
20260710_094148_L478;20260710_094148;10.07.2026;09:30:00;478;21;7223;11;U4295Z1;Příbram,aut.nádr.;49.51383;14.03438
20260710_094148_L410;20260710_094148;10.07.2026;09:26:00;410;9;11645;13;U6070Z1;Mimoň,aut.st.;50.46364;14.47418
20260710_094148_L773;20260710_094148;10.07.2026;09:29:00;773;3;7546;10;U7604Z2;Sázava,aut.st.;49.86292;14.86473
20260710_094148_L668;20260710_094148;10.07.2026;09:30:00;668;7;1366;10;U4355Z1;Mšeno,žel.st.;50.42241;14.604
20260710_094148_L678;20260710_094148;10.07.2026;09:31:00;678;33;8557;10;U9583Z1;Pečky,žel.st.;50.07124;15.06804
20260710_094148_L679;20260710_094148;10.07.2026;08:55:00;679;54;1645;44;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_094148_L400;20260710_094148;10.07.2026;09:31:00;400;51;1085;10;U6060Z2;Praha,Střížkov;50.42253;14.46392
20260710_094148_L347;20260710_094148;10.07.2026;09:29:00;347;21;8885;11;U364Z4;Praha,Motol;50.07801;14.34071
20260710_094148_L356;20260710_094148;10.07.2026;09:31:00;356;33;8829;10;U776Z2;Praha,Obchodní centrum Ruzyně;50.10993;14.28308
20260710_094148_L805;20260710_094148;10.07.2026;09:02:00;805;15;7608;35;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_094148_L311;20260710_094148;10.07.2026;09:26:00;311;77;9583;14;U2570Z2;Praha,Zličín;49.92503;14.24059
20260710_094148_L396;20260710_094148;10.07.2026;09:15:00;396;14;7991;25;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_094548_L112;20260710_094548;10.07.2026;09:24:00;112;22;5086;18;U765Z1P;Nádraží Holešovice;50.10791;14.43677
20260710_094548_L307;20260710_094548;10.07.2026;09:36:00;307;10;8991;10;U1675Z5;Praha,Zličín;50.03022;14.20427
20260710_094548_L400;20260710_094548;10.07.2026;09:31:00;400;51;1085;12;U6060Z2;Praha,Střížkov;50.40825;14.44845
20260710_094548_L347;20260710_094548;10.07.2026;09:32:00;347;21;8885;13;U444Z2;Praha,Motol;50.07512;14.34108
20260710_094548_L414;20260710_094548;10.07.2026;09:33:00;414;20;1521;10;U4259Z12;Praha,Terminál 1;50.11383;14.28332
20260710_094548_L399;20260710_094548;10.07.2026;09:33:00;399;3;1296;13;U85Z1;Praha,Nádraží Veleslavín;50.09263;14.3238
20260710_094548_L754;20260710_094548;10.07.2026;09:35:00;754;19;7203;11;U7497Z1;Příbram,aut.nádr.;49.6762;14.30834
20260710_094548_L478;20260710_094548;10.07.2026;09:31:00;478;21;7223;10;U31735Z2;Příbram,aut.nádr.;49.51522;14.04115
20260710_094548_L410;20260710_094548;10.07.2026;09:30:00;410;9;11645;15;U6073Z1;Mimoň,aut.st.;50.47654;14.4802
20260710_094548_L650;20260710_094548;10.07.2026;09:35:00;650;25;12558;10;U31426Z2;Litoměřice,žel.st.hor.;50.4528;14.1669
20260710_094548_L775;20260710_094548;10.07.2026;09:31:00;775;31;9800;14;U3058Z1;Luštěnice,Sluneční;50.31641;14.91193
20260710_094548_L678;20260710_094548;10.07.2026;09:34:00;678;33;8557;10;U9581Z1;Pečky,žel.st.;50.07082;15.04857
20260710_094548_L773;20260710_094548;10.07.2026;09:33:00;773;3;7546;11;U7918Z1;Sázava,aut.st.;49.86251;14.88635
20260710_094548_L668;20260710_094548;10.07.2026;09:32:00;668;7;1366;11;U9181Z1;Mšeno,žel.st.;50.41447;14.61768
20260710_094548_L794;20260710_094548;10.07.2026;08:33:00;794;40;7828;72;U9395Z1;Trhový Štěpánov,nám.;49.70775;15.00998
20260710_094548_L300;20260710_094548;10.07.2026;09:36:00;300;22;8998;10;U4313Z3;Smečno;50.14432;14.09193
20260710_094548_L550;20260710_094548;10.07.2026;09:32:00;550;81;7771;11;U6788Z1;Vlašim,žel.st.;49.70361;14.88806
20260710_094548_L324;20260710_094548;10.07.2026;09:31:00;324;29;8994;14;U3095Z2;Praha,Zličín;50.1407;14.07423
20260710_094548_L356;20260710_094548;10.07.2026;09:35:00;356;33;8829;10;U218Z2;Praha,Obchodní centrum Ruzyně;50.0943;14.2929
20260710_094548_L679;20260710_094548;10.07.2026;08:55:00;679;54;1645;48;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_094548_L801;20260710_094548;10.07.2026;09:36:00;801;3;1823;10;U6683Z1;Kutná Hora,Žižkov,poliklinika;49.95199;15.26315
20260710_094548_L805;20260710_094548;10.07.2026;09:02:00;805;15;7608;39;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_094548_L311;20260710_094548;10.07.2026;09:31:00;311;77;9583;14;U2377Z1;Praha,Zličín;49.92421;14.22846
20260710_094548_L396;20260710_094548;10.07.2026;09:15:00;396;14;7991;29;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_094949_L805;20260710_094949;10.07.2026;09:02:00;805;15;7608;43;U6668Z1;Zbraslavice,nám.;49.99291;15.25571
20260710_094949_L650;20260710_094949;10.07.2026;09:36:00;650;25;12558;12;U31425Z2;Litoměřice,žel.st.hor.;50.4567;14.15265
20260710_094949_L794;20260710_094949;10.07.2026;08:33:00;794;40;7828;76;U9395Z1;Trhový Štěpánov,nám.;49.70782;15.01006
20260710_094949_L773;20260710_094949;10.07.2026;09:36:00;773;3;7546;12;U5917Z1;Sázava,aut.st.;49.87359;14.90669
20260710_094949_L775;20260710_094949;10.07.2026;09:31:00;775;31;9800;18;U3058Z1;Luštěnice,Sluneční;50.31641;14.91193
20260710_094949_L678;20260710_094949;10.07.2026;09:38:00;678;33;8557;10;U9586Z1;Pečky,žel.st.;50.08243;15.02469
20260710_094949_L754;20260710_094949;10.07.2026;09:37:00;754;19;7203;11;U5714Z1;Příbram,aut.nádr.;49.67421;14.26866
20260710_094949_L413;20260710_094949;10.07.2026;09:37:00;413;61;8211;10;U1000Z15;Litoměřice,aut.nádr.;50.14887;14.50226
20260710_094949_L324;20260710_094949;10.07.2026;09:31:00;324;29;8994;19;U3095Z2;Praha,Zličín;50.14069;14.07094
20260710_094949_L307;20260710_094949;10.07.2026;09:39:00;307;10;8991;10;U1648Z2;Praha,Zličín;50.02985;14.22087
20260710_094949_L668;20260710_094949;10.07.2026;09:38:00;668;7;1366;11;U9182Z1;Mšeno,žel.st.;50.43833;14.63273
20260710_094949_L679;20260710_094949;10.07.2026;08:55:00;679;54;1645;51;U5896Z2;Kolín,nádraží;50.02427;15.21351
20260710_094949_L478;20260710_094949;10.07.2026;09:37:00;478;21;7223;11;U31597Z2;Příbram,aut.nádr.;49.51772;14.08259
20260710_094949_L412;20260710_094949;10.07.2026;09:39:00;412;41;9909;10;U31011Z2;Praha,Černý Most;50.4429;15.33898
20260710_094949_L112;20260710_094949;10.07.2026;09:24:00;112;22;5086;23;U765Z1P;Nádraží Holešovice;50.10791;14.43677
20260710_094949_L801;20260710_094949;10.07.2026;09:40:00;801;3;1823;10;U7162Z1;Kutná Hora,Žižkov,poliklinika;49.94712;15.26144
20260710_094949_L311;20260710_094949;10.07.2026;09:35:00;311;77;9583;14;U1665Z2;Praha,Zličín;49.9386;14.23551
20260710_094949_L396;20260710_094949;10.07.2026;09:15:00;396;14;7991;33;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_095349_L678;20260710_095349;10.07.2026;09:41:00;678;33;8557;10;U1442Z4;Pečky,žel.st.;50.09441;15.01777
20260710_095349_L650;20260710_095349;10.07.2026;09:40:00;650;25;12558;14;U31423Z2;Litoměřice,žel.st.hor.;50.45836;14.13715
20260710_095349_L410;20260710_095349;10.07.2026;09:41:00;410;9;11645;12;U31047Z1;Mimoň,aut.st.;50.52426;14.51924
20260710_095349_L395;20260710_095349;10.07.2026;09:43:00;395;34;9856;10;U9647Z2;Praha,Smíchovské nádraží;49.70244;14.06492
20260710_095349_L775;20260710_095349;10.07.2026;09:31:00;775;31;9800;22;U3058Z1;Luštěnice,Sluneční;50.31641;14.91193
20260710_095349_L794;20260710_095349;10.07.2026;08:33:00;794;40;7828;80;U9395Z1;Trhový Štěpánov,nám.;49.70782;15.01005
20260710_095349_L112;20260710_095349;10.07.2026;09:24:00;112;22;5086;26;U765Z1P;Nádraží Holešovice;50.10791;14.43677
20260710_095349_L679;20260710_095349;10.07.2026;08:55:00;679;54;1645;54;U5896Z2;Kolín,nádraží;50.02427;15.21352
20260710_095349_L805;20260710_095349;10.07.2026;09:02:00;805;15;7608;47;U6668Z1;Zbraslavice,nám.;49.9929;15.25569
20260710_095349_L754;20260710_095349;10.07.2026;09:40:00;754;19;7203;12;U7509Z1;Příbram,aut.nádr.;49.67654;14.23924
20260710_095349_L413;20260710_095349;10.07.2026;09:37:00;413;61;8211;13;U1000Z15;Litoměřice,aut.nádr.;50.14872;14.4997
20260710_095349_L307;20260710_095349;10.07.2026;09:42:00;307;10;8991;10;U1647Z2;Praha,Zličín;50.03546;14.23574
20260710_095349_L396;20260710_095349;10.07.2026;09:15:00;396;14;7991;38;U1672Z2;Přezletice,Vinořská;50.15388;14.58404
20260710_095749_L112;20260710_095749;10.07.2026;09:24:00;112;22;5086;31;U765Z1P;Nádraží Holešovice;50.10789;14.4368
20260710_095749_L775;20260710_095749;10.07.2026;09:31:00;775;31;9800;26;U3058Z1;Luštěnice,Sluneční;50.31641;14.91193
20260710_095749_L650;20260710_095749;10.07.2026;09:40:00;650;25;12558;16;U31423Z2;Litoměřice,žel.st.hor.;50.46945;14.13798
20260710_095749_L410;20260710_095749;10.07.2026;09:46:00;410;9;11645;10;U31046Z4;Mimoň,aut.st.;50.54061;14.54154
20260710_095749_L413;20260710_095749;10.07.2026;09:37:00;413;61;8211;17;U1000Z15;Litoměřice,aut.nádr.;50.14868;14.49508
20260710_095749_L311;20260710_095749;10.07.2026;09:43:00;311;77;9583;14;U1664Z2;Praha,Zličín;49.95194;14.21526
20260710_095749_L369;20260710_095749;10.07.2026;09:46:00;369;37;8233;11;U1789Z2;Praha,Ládví;50.31754;14.51071
20260710_095749_L300;20260710_095749;10.07.2026;09:46:00;300;1;8949;11;U85Z1;Praha,Nádraží Veleslavín;50.09295;14.33053
20260710_095749_L389;20260710_095749;10.07.2026;09:46:00;389;17;7755;11;U4787Z1;Chomutov,žel.st.;50.23402;14.07853
20260710_095749_L794;20260710_095749;10.07.2026;08:33:00;794;40;7828;84;U9395Z1;Trhový Štěpánov,nám.;49.70783;15.01005
20260710_095749_L307;20260710_095749;10.07.2026;09:47:00;307;10;8991;10;U1190Z2;Praha,Zličín;50.0456;14.26062
20260710_095749_L640;20260710_095749;10.07.2026;09:42:00;640;29;9553;13;U9810Z1;Hostomice,nám.;49.82579;14.04509
20260710_095749_L300;20260710_095749;10.07.2026;09:48:00;300;22;8998;10;U4794Z1;Smečno;50.16717;14.05358
20260710_095749_L754;20260710_095749;10.07.2026;09:43:00;754;19;7203;14;U7784Z1;Příbram,aut.nádr.;49.68232;14.21135
20260710_095749_L324;20260710_095749;10.07.2026;09:42:00;324;29;8994;15;U4310Z2;Praha,Zličín;50.13626;14.10384
20260710_095749_L407;20260710_095749;10.07.2026;09:46:00;407;39;7530;11;U31796Z1;Písek,aut.nádr.;49.31075;14.13742
20260710_095749_L686;20260710_095749;10.07.2026;09:43:00;686;34;8025;12;U2315Z1;Úvaly,žel.st.;50.07423;14.72299
20260710_100150_L112;20260710_100150;10.07.2026;09:24:00;112;22;5086;34;U765Z1P;Nádraží Holešovice;50.10789;14.4368
20260710_100150_L775;20260710_100150;10.07.2026;09:31:00;775;31;9800;30;U3058Z1;Luštěnice,Sluneční;50.31641;14.91193
20260710_100150_L407;20260710_100150;10.07.2026;09:46:00;407;39;7530;12;U31796Z1;Písek,aut.nádr.;49.29966;14.14622
20260710_100150_L307;20260710_100150;10.07.2026;09:50:00;307;10;8991;11;U1142Z2;Praha,Zličín;50.05361;14.27901
20260710_100150_L311;20260710_100150;10.07.2026;09:49:00;311;75;9579;10;U1601Z1;Řevnice,nádraží;49.91419;14.23595
20260710_100150_L202;20260710_100150;10.07.2026;09:50:00;202;2;2335;11;U368Z2P;Poliklinika Mazurská;50.14884;14.5019
20260710_100150_L377;20260710_100150;10.07.2026;09:52:00;377;21;8197;10;U766Z2;Praha,Letňany;50.14619;14.50556
20260710_100150_L794;20260710_100150;10.07.2026;08:33:00;794;40;7828;88;U9395Z1;Trhový Štěpánov,nám.;49.70783;15.01005
20260710_100150_L369;20260710_100150;10.07.2026;09:50:00;369;37;8233;12;U1786Z2;Praha,Ládví;50.30131;14.51102
20260710_100150_L410;20260710_100150;10.07.2026;09:50:00;410;9;11645;11;U31310Z1;Mimoň,aut.st.;50.54833;14.56127
