ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260619_102449_L129;20260619_102449;19.06.2026;10:13:00;129;2;3654;11;U802Z1P;Baně;49.9683;14.38759
20260619_102449_L136;20260619_102449;19.06.2026;10:14:00;136;16;6878;10;U106Z2P;Jižní Město;50.02752;14.50774
20260619_102449_L150;20260619_102449;19.06.2026;10:15:00;150;2;5534;10;U1037Z1P;Na Beránku;49.99991;14.4271
20260619_102449_L172;20260619_102449;19.06.2026;10:10:00;172;1;3915;14;U337Z4P;Smíchovské nádraží;50.0532;14.40907
20260619_102449_L181;20260619_102449;19.06.2026;10:14:00;181;2;5114;10;U99Z2P;Černý Most;50.03668;14.50863
20260619_102449_L244;20260619_102449;19.06.2026;10:10:00;244;2;4058;12;U337Z3P;Sídliště Radotín;50.03081;14.39893
20260619_102449_L244;20260619_102449;19.06.2026;10:08:00;244;1;4079;16;U600Z4P;Smíchovské nádraží;49.9996;14.38054
20260619_102449_L825;20260619_102449;19.06.2026;10:14:00;825;43;9581;10;U1658Z2;Mořinka;49.99186;14.21361
20260619_102449_L304;20260619_102449;19.06.2026;10:10:00;304;65;8408;14;U395Z3;Praha,Vypich;50.06652;14.32727
20260619_102449_L307;20260619_102449;19.06.2026;10:11:00;307;12;8951;12;U4332Z2;Praha,Zličín;50.09859;14.139
20260619_102449_L311;20260619_102449;19.06.2026;10:13:00;311;75;9579;10;U1852Z51;Praha,Zličín;49.92723;14.2701
20260619_102449_L311;20260619_102449;19.06.2026;10:11:00;311;77;9583;13;U1655Z2;Praha,Zličín;50.01396;14.21335
20260619_102449_L314;20260619_102449;19.06.2026;10:09:00;314;46;7910;15;U1953Z2;Nová Ves p.Pleší;49.81931;14.33156
20260619_102449_L318;20260619_102449;19.06.2026;10:07:00;318;11;7957;16;U802Z1;Trnová;49.96542;14.38403
20260619_102449_L318;20260619_102449;19.06.2026;10:10:00;318;58;7912;14;U355Z1;Jíloviště;50.02444;14.39452
20260619_102449_L319;20260619_102449;19.06.2026;10:08:00;319;60;9872;14;U1849Z1;Příbram,Březové Hory;49.82513;14.2296
20260619_102449_L320;20260619_102449;19.06.2026;10:02:00;320;2;7952;17;U337Z3;Mníšek p.Brdy,Stříbrná Lhota;50.00341;14.39501
20260619_102449_L324;20260619_102449;19.06.2026;10:14:00;324;20;8972;10;U4933Z2;Praha,Zličín;50.16484;14.02209
20260619_102449_L332;20260619_102449;19.06.2026;10:12:00;332;2;9192;10;U2109Z1;Neveklov;49.89497;14.49296
20260619_102449_L342;20260619_102449;19.06.2026;10:06:00;342;2;7702;16;U4413Z2;Slaný,žel.st.;50.18292;14.10838
