ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260612_085316_L134;20260612_085316;12.06.2026;08:03:00;134;5;4049;45;U797Z1P;Dvorce;50.04523;14.41783
20260612_085316_L136;20260612_085316;12.06.2026;08:39:00;136;10;6957;13;U516Z3P;Jižní Město;50.07922;14.46032
20260612_085316_L149;20260612_085316;12.06.2026;08:31:00;149;7;3697;22;U396Z1P;Stodůlky-Bavorská;50.05882;14.37206
20260612_085316_L149;20260612_085316;12.06.2026;08:40:00;149;9;4010;11;U254Z5P;Stodůlky-Bavorská;50.06975;14.37921
20260612_085316_L149;20260612_085316;12.06.2026;08:30:00;149;5;4200;22;U1296Z1P;Dejvická;50.05146;14.36287
20260612_085316_L158;20260612_085316;12.06.2026;08:17:00;158;7;5543;34;U405Z2P;Letňany;50.1259;14.51593
20260612_085316_L170;20260612_085316;12.06.2026;08:42:00;170;51;3846;10;U590Z1P;Jižní Město;50.03178;14.52328
20260612_085316_L183;20260612_085316;12.06.2026;08:42:00;183;7;6790;11;U654Z1P;Háje;50.04979;14.54363
20260612_085316_L201;20260612_085316;12.06.2026;08:40:00;201;10;3889;11;U606Z2P;Nádraží Holešovice;50.12585;14.50248
20260612_085316_L209;20260612_085316;12.06.2026;08:34:00;209;47;9188;18;U542Z2P;Nádraží Uhříněves;50.03506;14.59241
20260612_085316_L221;20260612_085316;12.06.2026;08:33:00;221;4;1750;19;U454Z4P;Černý Most;50.08875;14.66595
20260612_085316_L227;20260612_085316;12.06.2026;08:41:00;227;11;1574;10;U338Z2P;Háje;50.03338;14.54196
20260612_085316_L228;20260612_085316;12.06.2026;08:42:00;228;13;9012;10;U9691Z2P;Poliklinika Malešice;50.0461;14.58462
20260612_085316_L300;20260612_085316;12.06.2026;08:40:00;300;1;8992;12;U2889Z1;Kladno,u kostela;50.14066;14.0799
20260612_085316_L300;20260612_085316;12.06.2026;08:21:00;300;9;8883;27;U80Z3;Libušín,náměstí;50.13274;14.25484
20260612_085316_L315;20260612_085316;12.06.2026;08:28:00;315;1;8667;20;U3393Z2;Praha,Černý Most;50.41357;14.9397
20260612_085316_L323;20260612_085316;12.06.2026;08:39:00;323;16;8742;14;U776Z2;Praha,Nádraží Veleslavín;50.1084;14.27836
20260612_085316_L324;20260612_085316;12.06.2026;08:38:00;324;27;8953;13;U4317Z2;Praha,Zličín;50.12824;14.12916
20260612_085316_L342;20260612_085316;12.06.2026;08:34:00;342;4;7745;16;U4806Z2;Praha,Nádraží Veleslavín;50.17014;14.10725
20260612_085316_L384;20260612_085316;12.06.2026;08:32:00;384;16;9886;20;U4273Z1;Praha,Zličín;49.96995;14.08175
20260612_085316_L387;20260612_085316;12.06.2026;08:42:00;387;1;9373;10;U808Z5;Uhlířské Janovice,nám.;50.02809;14.61537
20260612_085316_L389;20260612_085316;12.06.2026;08:12:00;389;16;7765;39;U32406Z12;Chomutov,žel.st.;50.45662;13.40023
20260612_085316_L394;20260612_085316;12.06.2026;08:41:00;394;29;9892;11;U4965Z1;Zdice,nám.;49.95071;14.04345
20260612_085316_L400;20260612_085316;12.06.2026;08:34:00;400;6;11628;12;U3316Z4;Praha,Střížkov;50.36181;14.46932
20260612_085316_L400;20260612_085316;12.06.2026;08:04:00;400;55;1082;19;U1793Z1;Praha,Střížkov;50.19836;14.49335
20260612_085316_L405;20260612_085316;12.06.2026;08:20:00;405;62;1414;14;U31014Z1;Praha,Černý Most;50.42304;15.36583
20260612_085316_L425;20260612_085316;12.06.2026;08:15:00;425;49;1649;22;U31122Z2;Trutnov,aut.st.;50.3289;15.58783
20260612_085316_L506;20260612_085316;12.06.2026;08:40:00;506;3;9535;12;U9708Z2;Příbram,Svatá Hora areál;49.68682;14.02222
20260612_085316_L585;20260612_085316;12.06.2026;07:32:00;585;18;7034;78;U4201Z1;Poděbrady,žel.st.;50.14866;15.12391
20260612_085316_L589;20260612_085316;12.06.2026;07:29:00;589;11;7759;82;U4858Z1;Louny,ČSAD;50.35483;13.77841
20260612_085316_L641;20260612_085316;12.06.2026;08:42:00;641;16;9449;11;U9857Z2;Hořovice,nemocnice;49.85731;13.92215
20260612_085316_L676;20260612_085316;12.06.2026;08:40:00;676;28;8572;10;U3062Z1;Seletice;50.31918;15.09245
20260612_085719_L170;20260612_085719;12.06.2026;08:46:00;170;51;3846;11;U151Z1P;Jižní Město;50.03209;14.53459
20260612_085719_L158;20260612_085719;12.06.2026;08:17:00;158;7;5543;38;U405Z2P;Letňany;50.1259;14.51591
20260612_085719_L585;20260612_085719;12.06.2026;07:32:00;585;18;7034;82;U4201Z1;Poděbrady,žel.st.;50.14866;15.12391
20260612_085719_L389;20260612_085719;12.06.2026;08:12:00;389;16;7765;43;U32406Z12;Chomutov,žel.st.;50.45661;13.40023
20260612_085719_L394;20260612_085719;12.06.2026;08:45:00;394;29;9892;11;U4976Z1;Zdice,nám.;49.94087;14.02463
20260612_085719_L400;20260612_085719;12.06.2026;08:43:00;400;6;11628;11;U1794Z2;Praha,Střížkov;50.35063;14.4893
20260612_085719_L589;20260612_085719;12.06.2026;07:29:00;589;11;7759;86;U4858Z1;Louny,ČSAD;50.35483;13.7784
20260612_085719_L770;20260612_085719;12.06.2026;08:42:00;770;41;7813;10;U7666Z51;Benešov,Terminál;49.80702;14.80189
20260612_085719_L201;20260612_085719;12.06.2026;08:47:00;201;10;3889;10;U683Z2P;Nádraží Holešovice;50.12591;14.4868
20260612_085719_L228;20260612_085719;12.06.2026;08:46:00;228;13;9012;11;U1059Z1P;Poliklinika Malešice;50.05897;14.5858
20260612_085719_L300;20260612_085719;12.06.2026;08:45:00;300;93;8864;12;U462Z12;Kladno,u kostela;50.0953;14.34621
20260612_085719_L324;20260612_085719;12.06.2026;08:41:00;324;27;8953;16;U4315Z2;Praha,Zličín;50.13467;14.13766
20260612_085719_L356;20260612_085719;12.06.2026;08:43:00;356;34;8790;13;U5971Z2;Praha,Obchodní centrum Ruzyně;50.1164;14.28716
20260612_085719_L323;20260612_085719;12.06.2026;08:43:00;323;16;8742;14;U218Z2;Praha,Nádraží Veleslavín;50.09527;14.2939
20260612_085719_L506;20260612_085719;12.06.2026;08:40:00;506;3;9535;16;U9708Z2;Příbram,Svatá Hora areál;49.68682;14.02222
20260612_085719_L676;20260612_085719;12.06.2026;08:40:00;676;28;8572;14;U3062Z1;Seletice;50.31918;15.09245
20260612_085719_L641;20260612_085719;12.06.2026;08:46:00;641;16;9449;10;U9779Z3;Hořovice,nemocnice;49.84073;13.90248
20260612_085719_L136;20260612_085719;12.06.2026;08:46:00;136;11;5542;11;U69Z2P;Jižní Město;50.08892;14.46166
20260612_085719_L183;20260612_085719;12.06.2026;08:45:00;183;7;6790;12;U154Z2P;Háje;50.04824;14.55699
20260612_085719_L136;20260612_085719;12.06.2026;08:47:00;136;58;6948;10;U118Z4P;Jižní Město;50.07873;14.46061
20260612_085719_L136;20260612_085719;12.06.2026;08:45:00;136;10;6957;11;U855Z1P;Jižní Město;50.07447;14.46393
20260612_085719_L149;20260612_085719;12.06.2026;08:43:00;149;9;4010;13;U788Z1P;Stodůlky-Bavorská;50.06443;14.3777
20260612_090120_L136;20260612_090120;12.06.2026;08:50:00;136;10;6957;10;U680Z3P;Jižní Město;50.06838;14.46921
20260612_090120_L585;20260612_090120;12.06.2026;07:32:00;585;18;7034;86;U4201Z1;Poděbrady,žel.st.;50.14866;15.12391
20260612_090120_L201;20260612_090120;12.06.2026;08:51:00;201;10;3889;10;U993Z2P;Nádraží Holešovice;50.11729;14.47499
20260612_090120_L228;20260612_090120;12.06.2026;08:48:00;228;13;9012;10;U107Z1P;Poliklinika Malešice;50.07025;14.57473
20260612_090120_L676;20260612_090120;12.06.2026;08:40:00;676;28;8572;18;U3062Z1;Seletice;50.31918;15.09246
20260612_090120_L589;20260612_090120;12.06.2026;07:29:00;589;11;7759;90;U4858Z1;Louny,ČSAD;50.3548;13.77841
20260612_090120_L389;20260612_090120;12.06.2026;08:12:00;389;16;7765;47;U32406Z12;Chomutov,žel.st.;50.45663;13.40024
20260612_090120_L394;20260612_090120;12.06.2026;08:47:00;394;29;9892;10;U4979Z2;Zdice,nám.;49.91271;13.98835
20260612_090120_L400;20260612_090120;12.06.2026;08:46:00;400;6;11628;10;U1793Z1;Praha,Střížkov;50.34792;14.48652
20260612_090120_L136;20260612_090120;12.06.2026;08:48:00;136;28;6867;10;U1074Z4P;Jižní Město;50.09229;14.46993
20260612_090120_L641;20260612_090120;12.06.2026;08:50:00;641;16;9449;11;U9618Z6;Hořovice,nemocnice;49.83349;13.90252
20260612_090120_L506;20260612_090120;12.06.2026;08:40:00;506;3;9535;20;U9708Z2;Příbram,Svatá Hora areál;49.68682;14.02222
20260612_090120_L183;20260612_090120;12.06.2026;08:49:00;183;7;6790;12;U1013Z1P;Háje;50.04042;14.56685
20260612_090120_L136;20260612_090120;12.06.2026;08:51:00;136;11;5542;10;U516Z3P;Jižní Město;50.08243;14.45907
20260612_090120_L323;20260612_090120;12.06.2026;08:47:00;323;16;8742;13;U85Z1;Praha,Nádraží Veleslavín;50.09265;14.32772
20260612_090120_L136;20260612_090120;12.06.2026;08:49:00;136;58;6948;11;U518Z3P;Jižní Město;50.07592;14.45916
20260612_090120_L356;20260612_090120;12.06.2026;08:43:00;356;34;8790;17;U5971Z2;Praha,Obchodní centrum Ruzyně;50.11625;14.28685
20260612_090120_L770;20260612_090120;12.06.2026;08:50:00;770;41;7813;10;U7667Z2;Benešov,Terminál;49.81083;14.78822
20260612_090120_L149;20260612_090120;12.06.2026;08:48:00;149;9;4010;12;U846Z1P;Stodůlky-Bavorská;50.05554;14.36505
20260612_090521_L136;20260612_090521;12.06.2026;08:55:00;136;10;6957;10;U751Z2P;Jižní Město;50.05257;14.47514
20260612_090521_L136;20260612_090521;12.06.2026;08:53:00;136;11;5542;11;U118Z4P;Jižní Město;50.07775;14.45874
20260612_090521_L136;20260612_090521;12.06.2026;08:51:00;136;28;6867;14;U512Z5P;Jižní Město;50.0901;14.46643
