ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260609_120004_L447;20260609_120004;09.06.2026;11:13:00;447;61;1129;45;U1730Z2;Mníšek p.Brdy,náměstí;49.86948;14.2675
20260609_120004_L348;20260609_120004;09.06.2026;11:46:00;348;4;8273;14;U1303Z1;Neratovice,U Vojtěcha;50.25286;14.51965
20260609_120004_L428;20260609_120004;09.06.2026;11:47:00;428;10;7232;12;U31806Z1;Strakonice,aut.nádr.;49.35275;14.05364
20260609_120004_L760;20260609_120004;09.06.2026;11:49:00;760;60;8386;10;U7806Z2;Rakovník,aut.st.;50.16279;13.60925
20260609_120004_L725;20260609_120004;09.06.2026;11:34:00;725;67;9768;24;U31718Z1;Markvartice,pošta;50.43304;15.18546
20260609_120004_L305;20260609_120004;09.06.2026;11:49:00;305;2;8352;10;U7806Z2;Praha,Zličín;50.16218;13.60231
20260609_120004_L381;20260609_120004;09.06.2026;11:48:00;381;3;1678;11;U6692Z1;Čáslav,obchodní centrum;49.96389;15.2971
20260609_120004_L740;20260609_120004;09.06.2026;10:42:00;740;21;7621;77;U7320Z11;Čáslav,žel.st.;49.91203;15.39679
20260609_120004_L300;20260609_120004;09.06.2026;11:46:00;300;11;8975;11;U4302Z52;Libušín,náměstí;50.15009;14.183
20260609_120004_L399;20260609_120004;09.06.2026;11:47:00;399;11;1263;10;U4310Z2;Praha,Nádraží Veleslavín;50.13203;14.11235
20260609_120004_L342;20260609_120004;09.06.2026;11:48:00;342;20;7701;10;U4400Z1;Slaný,žel.st.;50.14604;14.2251
20260609_120004_L858;20260609_120004;09.06.2026;11:42:00;858;66;8711;15;U2825Z1;Libčice n.Vlt.,Žel.zast.Letky;50.1922;14.3695
20260609_120004_L724;20260609_120004;09.06.2026;11:30:00;724;65;9513;29;U2987Z23;Libáň,aut.st.;50.42024;14.91698
20260609_120004_L650;20260609_120004;09.06.2026;11:46:00;650;22;12536;12;U4313Z6;Kladno,autobusové nádraží;50.14894;14.10497
