ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260706_222718_L400;20260706_222718;06.07.2026;22:08:00;400;59;1083;16;U31353Z1;Varnsdorf,aut.nádr.;50.67035;14.54312
20260706_223118_L400;20260706_223118;06.07.2026;22:08:00;400;59;1083;18;U31353Z1;Varnsdorf,aut.nádr.;50.67761;14.53718
20260706_223518_L400;20260706_223518;06.07.2026;22:16:00;400;59;1083;18;U32149Z1;Varnsdorf,aut.nádr.;50.68558;14.54158
20260706_223518_L444;20260706_223518;06.07.2026;22:21:00;444;41;9181;12;U1565Z2;Kamenice,kult.dům;49.9047;14.5871
20260706_223918_L307;20260706_223918;06.07.2026;22:29:00;307;4;8954;10;U1647Z1;Unhošť,nám.;50.03434;14.23085
20260706_223918_L444;20260706_223918;06.07.2026;22:21:00;444;41;9181;16;U1565Z2;Kamenice,kult.dům;49.9047;14.5871
20260706_224319_L444;20260706_224319;06.07.2026;22:21:00;444;41;9181;20;U1565Z2;Kamenice,kult.dům;49.9047;14.5871
20260706_224719_L400;20260706_224719;06.07.2026;22:30:00;400;59;1083;17;U31360Z1;Varnsdorf,aut.nádr.;50.75937;14.55632
20260706_224719_L400;20260706_224719;06.07.2026;22:34:00;400;53;1087;13;U6073Z1;Nový Bor,aut.nádr.;50.476;14.47908
20260706_225120_L400;20260706_225120;06.07.2026;22:34:00;400;59;1083;15;U31361Z1;Varnsdorf,aut.nádr.;50.76595;14.54231
20260706_225120_L400;20260706_225120;06.07.2026;22:38:00;400;53;1087;12;U6078Z1;Nový Bor,aut.nádr.;50.50315;14.48627
20260706_225520_L400;20260706_225520;06.07.2026;22:43:00;400;53;1087;11;U31048Z1;Nový Bor,aut.nádr.;50.52118;14.50789
20260706_225520_L686;20260706_225520;06.07.2026;22:43:00;686;88;8144;10;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_225920_L686;20260706_225920;06.07.2026;22:43:00;686;88;8144;14;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_225920_L419;20260706_225920;06.07.2026;22:48:00;419;88;9619;11;U4159Z1;Černošice,u transformátoru;49.95347;14.31935
20260706_225920_L400;20260706_225920;06.07.2026;22:44:00;400;59;1083;15;U32674Z2;Varnsdorf,aut.nádr.;50.77726;14.46467
20260706_230321_L686;20260706_230321;06.07.2026;22:43:00;686;88;8144;18;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_230721_L390;20260706_230721;06.07.2026;22:56:00;390;8;7955;10;U2516Z3;Štěchovice,Třebenice;49.81775;14.40073
20260706_230721_L686;20260706_230721;06.07.2026;22:43:00;686;88;8144;22;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_230721_L400;20260706_230721;06.07.2026;22:44:00;400;59;1083;15;U32674Z2;Varnsdorf,aut.nádr.;50.81737;14.45243
20260706_231121_L390;20260706_231121;06.07.2026;22:57:00;390;8;7955;10;U2519Z1;Štěchovice,Třebenice;49.82575;14.42917
20260706_231121_L686;20260706_231121;06.07.2026;22:43:00;686;88;8144;26;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_231521_L400;20260706_231521;06.07.2026;23:05:00;400;53;1087;10;U31352Z1;Nový Bor,aut.nádr.;50.63247;14.53687
20260706_231521_L686;20260706_231521;06.07.2026;22:43:00;686;88;8144;30;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_231922_L686;20260706_231922;06.07.2026;22:43:00;686;88;8144;34;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_232322_L400;20260706_232322;06.07.2026;23:07:00;400;59;1083;12;U32676Z1;Varnsdorf,aut.nádr.;50.87903;14.55323
20260706_232322_L686;20260706_232322;06.07.2026;22:43:00;686;88;8144;38;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_232722_L686;20260706_232722;06.07.2026;22:43:00;686;88;8144;42;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_232722_L400;20260706_232722;06.07.2026;23:15:00;400;59;1083;10;U31383Z2;Varnsdorf,aut.nádr.;50.87978;14.59368
20260706_233123_L400;20260706_233123;06.07.2026;23:21:00;400;53;1087;10;U31356Z1;Nový Bor,aut.nádr.;50.72094;14.54569
20260706_233123_L686;20260706_233123;06.07.2026;22:43:00;686;88;8144;46;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_233123_L400;20260706_233123;06.07.2026;23:21:00;400;59;1083;10;U31385Z2;Varnsdorf,aut.nádr.;50.8946;14.62539
20260706_233523_L400;20260706_233523;06.07.2026;23:25:00;400;59;1083;10;U31387Z2;Varnsdorf,aut.nádr.;50.90738;14.62259
20260706_233523_L686;20260706_233523;06.07.2026;22:43:00;686;88;8144;50;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
20260706_233923_L686;20260706_233923;06.07.2026;22:43:00;686;88;8144;54;U2315Z1;Úvaly,žel.st.;50.07409;14.72317
