ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260604_155841_L136;20260604_155841;04.06.2026;15:46:00;136;11;6756;11;U1074Z4P;Jižní Město;50.09304;14.4722
20260604_155841_L136;20260604_155841;04.06.2026;15:48:00;136;8;6960;10;U353Z1P;Jižní Město;50.02601;14.52107
20260604_155841_L182;20260604_155841;04.06.2026;15:46:00;182;1;4103;10;U276Z1P;Opatov;50.08845;14.53615
20260604_155841_L301;20260604_155841;04.06.2026;15:46:00;301;1;4171;11;U3051Z1;Chýnice;50.02323;14.29763
20260604_155841_L306;20260604_155841;04.06.2026;15:37:00;306;4;8811;17;U4103Z2;Praha,Zličín;50.09397;14.21446
20260604_155841_L307;20260604_155841;04.06.2026;15:46:00;307;10;8991;11;U1686Z1;Praha,Zličín;50.08099;14.1399
20260604_155841_L324;20260604_155841;04.06.2026;15:46:00;324;23;8958;10;U4310Z1;Slaný,Rabasova;50.1414;14.09866
20260604_155841_L324;20260604_155841;04.06.2026;15:36:00;324;26;8971;13;U218Z2;Praha,Zličín;50.05517;14.28961
20260604_155841_L324;20260604_155841;04.06.2026;15:41:00;324;22;8998;12;U4315Z2;Praha,Zličín;50.15139;14.18526
20260604_155841_L332;20260604_155841;04.06.2026;15:35:00;332;26;9365;19;U1330Z1;Jílové u Prahy,Náměstí;49.9518;14.51804
20260604_155841_L332;20260604_155841;04.06.2026;15:46:00;332;19;9956;11;U1331Z1;Jílové u Prahy,Náměstí;49.9753;14.50122
20260604_155841_L337;20260604_155841;04.06.2026;15:45:00;337;13;9366;13;U2158Z2;Benešov,Terminál;49.83683;14.67513
20260604_155841_L348;20260604_155841;04.06.2026;15:41:00;348;8;8279;14;U651Z6;Praha,Ládví;50.12747;14.47501
20260604_155841_L375;20260604_155841;04.06.2026;15:46:00;375;7;8298;11;U1822Z1;Brandýs n.L.-St.Bol.,Žel.st.;50.17116;14.63747
20260604_155841_L383;20260604_155841;04.06.2026;15:41:00;383;32;9128;12;U2089Z1;Chocerady;49.87273;14.80241
20260604_155841_L384;20260604_155841;04.06.2026;15:41:00;384;15;9903;13;U4273Z1;Praha,Zličín;49.98082;14.12174
20260604_155841_L387;20260604_155841;04.06.2026;15:34:00;387;9;1686;24;U1886Z1;Uhlířské Janovice,nám.;49.99434;14.68374
20260604_155841_L398;20260604_155841;04.06.2026;15:46:00;398;22;8256;11;U2576Z3;Poděbrady,žel.st.;50.13536;15.08891
20260604_155841_L398;20260604_155841;04.06.2026;15:29:00;398;24;8271;26;U1433Z2;Praha,Černý Most;50.13609;14.91998
20260604_155841_L401;20260604_155841;04.06.2026;15:44:00;401;63;7773;14;U6525Z2;Jindřichův Hradec,aut.nádr.;49.67146;14.63971
20260604_155841_L300;20260604_155841;04.06.2026;15:48:00;300;4;8976;10;U4794Z1;Smečno;50.16689;14.05361
20260604_155841_L304;20260604_155841;04.06.2026;15:45:00;304;45;8408;13;U9902Z2;Praha,Zličín;50.14319;13.8739
20260604_155841_L166;20260604_155841;04.06.2026;15:45:00;166;3;1943;13;U3006Z1P;Domov seniorů Ďáblice;50.11612;14.46044
20260604_155841_L306;20260604_155841;04.06.2026;15:45:00;306;8;8774;13;U2115Z1;Jeneč,Lidická;50.08465;14.22674
20260604_155841_L345;20260604_155841;04.06.2026;15:37:00;345;39;10643;15;U3393Z2;Praha,Černý Most;50.41563;14.92756
20260604_155841_L425;20260604_155841;04.06.2026;15:10:00;425;49;1649;16;U897Z6;Trutnov,aut.st.;50.12107;15.08362
20260604_155841_L483;20260604_155841;04.06.2026;15:43:00;483;47;7876;14;U7601Z1;Ostředek;49.85802;14.833
20260604_155841_L758;20260604_155841;04.06.2026;15:33:00;758;7;7899;22;U7862Z2;Postupice,škola;49.72803;14.77709
20260604_155841_L531;20260604_155841;04.06.2026;15:43:00;531;4;9839;15;U9670Z1;Příbram,Archiv;49.72809;14.01485
20260604_155841_L805;20260604_155841;04.06.2026;15:47:00;805;18;7636;10;U9425Z1;Kolín,nádraží;49.9496;15.27497
20260604_155841_L765;20260604_155841;04.06.2026;15:45:00;765;20;1629;12;U1814Z1;Sibřina;50.01895;14.68866
20260604_155841_L624;20260604_155841;04.06.2026;15:46:00;624;32;8896;11;U3095Z1;Družec,náves;50.13529;14.06815
20260604_155841_L444;20260604_155841;04.06.2026;15:46:00;444;31;9136;10;U2109Z2;Davle,obec;49.89632;14.49336
20260604_155841_L487;20260604_155841;04.06.2026;15:47:00;487;60;1635;11;U6022Z2;Kolín,nádraží;49.77838;15.01961
20260604_155841_L783;20260604_155841;04.06.2026;15:36:00;783;7;7632;22;U31477Z1;Chvaletice,u městského úřadu;50.02163;15.43081
20260604_155841_L110;20260604_155841;04.06.2026;15:48:00;110;3;1477;10;U752Z1P;Třeboradický hřbitov;50.1631;14.5143
20260604_155841_L146;20260604_155841;04.06.2026;15:46:00;146;5;9189;11;U834Z2P;Želivského;50.08707;14.48405
20260604_155841_L316;20260604_155841;04.06.2026;15:46:00;316;3;8968;12;U1692Z1;Holubice;50.19655;14.29529
20260604_155841_L473;20260604_155841;04.06.2026;15:41:00;473;16;8033;17;U2286Z1;Kralupy n.Vlt.,žel.st.;50.24073;14.31284
20260604_155841_L322;20260604_155841;04.06.2026;15:44:00;322;13;8794;10;U4391Z1;Kladno,autobusové nádraží;50.13681;14.12988
20260604_155841_L112;20260604_155841;04.06.2026;15:48:00;112;24;6754;10;U241Z2P;Nádraží Holešovice;50.11732;14.42927
