ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260706_101023_L430;20260706_101023;06.07.2026;09:51:00;430;62;8561;17;U2445Z1;Milovice,žel.st.;50.21607;14.84478
20260706_101023_L191;20260706_101023;06.07.2026;09:59:00;191;54;3707;11;U626Z2P;Klamovka;50.08005;14.36826
20260706_101023_L300;20260706_101023;06.07.2026;09:58:00;300;3;8996;11;U4303Z51;Praha,Nádraží Veleslavín;50.15328;14.18512
20260706_101423_L322;20260706_101423;06.07.2026;10:02:00;322;10;8837;10;U5971Z2;Praha,Nádraží Veleslavín;50.11603;14.28579
20260706_101423_L300;20260706_101423;06.07.2026;10:03:00;300;3;8996;11;U4302Z51;Praha,Nádraží Veleslavín;50.1459;14.20113
20260706_101423_L191;20260706_101423;06.07.2026;10:04:00;191;54;3707;10;U176Z2P;Klamovka;50.07795;14.38194
20260706_101823_L405;20260706_101823;06.07.2026;10:05:00;405;83;1422;13;U31000Z1;Špindlerův Mlýn,aut.st.;50.46795;15.17757
20260706_101823_L300;20260706_101823;06.07.2026;10:05:00;300;3;8996;12;U4301Z2;Praha,Nádraží Veleslavín;50.14203;14.23307
20260706_101823_L311;20260706_101823;06.07.2026;10:08:00;311;48;9579;10;U1658Z2;Praha,Zličín;49.99307;14.20667
20260706_101823_L322;20260706_101823;06.07.2026;10:02:00;322;10;8837;12;U5971Z2;Praha,Nádraží Veleslavín;50.10863;14.27079
20260706_102224_L322;20260706_102224;06.07.2026;10:09:00;322;10;8837;13;U776Z2;Praha,Nádraží Veleslavín;50.10841;14.27832
20260706_102224_L311;20260706_102224;06.07.2026;10:11:00;311;48;9579;10;U1656Z2;Praha,Zličín;50.00899;14.21463
20260706_102224_L430;20260706_102224;06.07.2026;10:07:00;430;62;8561;15;U1492Z2;Milovice,žel.st.;50.22872;14.87689
20260706_102624_L322;20260706_102624;06.07.2026;10:13:00;322;10;8837;12;U218Z2;Praha,Nádraží Veleslavín;50.09371;14.29633
20260706_102624_L542;20260706_102624;06.07.2026;10:15:00;542;52;7651;10;U2579Z6;Dymokury;50.14773;15.12562
20260706_102624_L311;20260706_102624;06.07.2026;10:15:00;311;48;9579;11;U1653Z2;Praha,Zličín;50.01548;14.22613
20260706_103024_L300;20260706_103024;06.07.2026;10:16:00;300;3;8996;14;U85Z1;Praha,Nádraží Veleslavín;50.09268;14.32293
20260706_103024_L311;20260706_103024;06.07.2026;10:20:00;311;48;9579;10;U2324Z2;Praha,Zličín;50.02522;14.21641
20260706_103024_L322;20260706_103024;06.07.2026;10:17:00;322;10;8837;12;U85Z1;Praha,Nádraží Veleslavín;50.09381;14.33621
20260706_103424_L795;20260706_103424;06.07.2026;10:23:00;795;21;7883;10;U7513Z1;Zruč n.Sáz.,Sázavan;49.7267;15.08277
20260706_103424_L520;20260706_103424;06.07.2026;10:20:00;520;12;7212;13;U7631Z1;Kamýk n.Vlt.,u Mášů;49.64092;14.25267
20260706_103424_L384;20260706_103424;06.07.2026;10:22:00;384;15;9904;10;U4273Z1;Praha,Zličín;49.97504;14.1007
20260706_103825_L139;20260706_103825;06.07.2026;10:24:00;139;1;6984;12;U802Z3P;Sídliště Zbraslav;49.96899;14.38391
20260706_104625_L307;20260706_104625;06.07.2026;10:30:00;307;6;8952;10;U1677Z2;Praha,Zličín;50.03183;14.22607
20260706_104625_L385;20260706_104625;06.07.2026;10:35:00;385;31;1644;10;U1371Z3;Praha,Opatov;50.0066;14.56389
20260706_105427_L416;20260706_105427;06.07.2026;10:42:00;416;18;7209;12;U32285Z2;Praha,Smíchovské nádraží;49.24598;13.53918
20260706_105427_L300;20260706_105427;06.07.2026;10:41:00;300;3;8996;10;U80Z3;Libušín,náměstí;50.11876;14.27912
20260706_105427_L430;20260706_105427;06.07.2026;10:37:00;430;62;8561;13;U1492Z2;Milovice,žel.st.;50.23046;14.8828
20260706_105828_L416;20260706_105828;06.07.2026;10:45:00;416;18;7209;12;U32284Z2;Praha,Smíchovské nádraží;49.26056;13.57428
20260706_105828_L430;20260706_105828;06.07.2026;10:37:00;430;62;8561;17;U1492Z2;Milovice,žel.st.;50.23046;14.88279
20260706_110228_L430;20260706_110228;06.07.2026;10:37:00;430;62;8561;22;U1492Z2;Milovice,žel.st.;50.23047;14.88279
20260706_110228_L416;20260706_110228;06.07.2026;10:51:00;416;18;7209;11;U32282Z2;Praha,Smíchovské nádraží;49.28094;13.61848
20260706_110228_L324;20260706_110228;06.07.2026;10:51:00;324;5;8949;10;U3095Z2;Praha,Zličín;50.14063;14.08088
20260706_110628_L400;20260706_110628;06.07.2026;10:54:00;400;59;1083;12;U6072Z2;Praha,Střížkov;50.46394;14.474
20260706_110628_L324;20260706_110628;06.07.2026;10:56:00;324;5;8949;10;U4313Z7;Praha,Zličín;50.1452;14.09444
20260706_110628_L300;20260706_110628;06.07.2026;10:54:00;300;3;8996;11;U4303Z52;Libušín,náměstí;50.15318;14.18497
20260706_110628_L405;20260706_110628;06.07.2026;10:52:00;405;81;1413;10;U31000Z2;Praha,Černý Most;50.4592;15.13668
20260706_110628_L416;20260706_110628;06.07.2026;10:54:00;416;18;7209;11;U32281Z2;Praha,Smíchovské nádraží;49.29954;13.65145
20260706_110628_L550;20260706_110628;06.07.2026;10:52:00;550;11;7889;12;U6760Z1;Vlašim,žel.st.;49.70087;14.89717
20260706_110628_L430;20260706_110628;06.07.2026;10:37:00;430;62;8561;25;U1492Z2;Milovice,žel.st.;50.23047;14.88279
20260706_111029_L400;20260706_111029;06.07.2026;10:57:00;400;59;1083;12;U6070Z2;Praha,Střížkov;50.43681;14.47194
20260706_111029_L300;20260706_111029;06.07.2026;10:56:00;300;3;8996;11;U4304Z1;Libušín,náměstí;50.14596;14.15358
20260706_111029_L430;20260706_111029;06.07.2026;10:37:00;430;62;8561;29;U1492Z2;Milovice,žel.st.;50.23047;14.88279
20260706_111429_L300;20260706_111429;06.07.2026;11:02:00;300;3;8996;12;U4306Z1;Libušín,náměstí;50.13562;14.12382
20260706_111429_L430;20260706_111429;06.07.2026;10:37:00;430;62;8561;33;U1492Z2;Milovice,žel.st.;50.23047;14.88279
20260706_111429_L400;20260706_111429;06.07.2026;10:57:00;400;59;1083;16;U6070Z2;Praha,Střížkov;50.43113;14.46714
20260706_111829_L300;20260706_111829;06.07.2026;11:06:00;300;3;8996;12;U4310Z1;Libušín,náměstí;50.13651;14.1037
20260706_111829_L695;20260706_111829;06.07.2026;11:08:00;695;2;1362;10;U3342Z1;Mšeno,žel.st.;50.35398;14.49813
20260706_111829_L416;20260706_111829;06.07.2026;11:04:00;416;18;7209;11;U31595Z2;Praha,Smíchovské nádraží;49.35103;13.69981
20260706_112230_L324;20260706_112230;06.07.2026;11:10:00;324;5;8949;11;U4315Z2;Praha,Zličín;50.13874;14.1401
20260706_112230_L300;20260706_112230;06.07.2026;11:08:00;300;3;8996;13;U3094Z1;Libušín,náměstí;50.14531;14.09536
20260706_112230_L695;20260706_112230;06.07.2026;11:11:00;695;2;1362;10;U3349Z2;Mšeno,žel.st.;50.37713;14.52555
20260706_112631_L416;20260706_112631;06.07.2026;11:15:00;416;18;7209;10;U32279Z2;Praha,Smíchovské nádraží;49.3856;13.76477
20260706_112631_L300;20260706_112631;06.07.2026;11:16:00;300;3;8996;10;U3095Z1;Libušín,náměstí;50.14075;14.07267
20260706_112631_L695;20260706_112631;06.07.2026;11:14:00;695;2;1362;10;U4352Z3;Mšeno,žel.st.;50.39417;14.55181
20260706_113032_L300;20260706_113032;06.07.2026;11:18:00;300;3;8996;11;U1918Z1;Libušín,náměstí;50.14821;14.05402
20260706_113032_L324;20260706_113032;06.07.2026;11:18:00;324;5;8949;12;U4304Z1;Praha,Zličín;50.15017;14.17795
20260706_113032_L695;20260706_113032;06.07.2026;11:19:00;695;2;1362;10;U6091Z1;Mšeno,žel.st.;50.4125;14.57772
20260706_113432_L300;20260706_113432;06.07.2026;11:21:00;300;3;8996;13;U4793Z1;Libušín,náměstí;50.16309;14.05009
