ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260708_085739_L332;20260708_085739;08.07.2026;08:39:00;332;28;9954;13;U50Z4;Jílové u Prahy,náměstí;50.03348;14.45525
20260708_085739_L334;20260708_085739;08.07.2026;08:17:00;334;41;7818;33;U1330Z2;Praha,Smíchovské nádraží;49.97989;14.4533
20260708_085739_L364;20260708_085739;08.07.2026;08:47:00;364;5;4514;10;U367Z2;Praha,Depo Hostivař;50.04699;14.57552
20260708_085739_L389;20260708_085739;08.07.2026;08:42:00;389;33;7760;14;U80Z4;Praha,Nádraží Veleslavín;50.09278;14.32033
20260708_085739_L399;20260708_085739;08.07.2026;08:43:00;399;12;1262;14;U3094Z1;Kladno,Energie;50.14211;14.09783
20260708_085739_L536;20260708_085739;08.07.2026;07:28:00;536;27;7592;86;U6943Z1;Žiželice,nám.;50.13194;15.39347
20260708_085739_L548;20260708_085739;08.07.2026;08:29:00;548;13;9546;28;U9780Z2;Hořovice,nemocnice;49.83907;13.90924
20260708_085739_L585;20260708_085739;08.07.2026;07:32:00;585;18;7034;82;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_085739_L678;20260708_085739;08.07.2026;08:44:00;678;33;8557;10;U9591Z1;Poděbrady,žel.st.;50.12686;15.10818
20260708_085739_L770;20260708_085739;08.07.2026;08:42:00;770;41;7810;15;U7666Z51;Benešov,Terminál;49.82353;14.79796
20260708_090139_L678;20260708_090139;08.07.2026;08:48:00;678;33;8557;13;U2577Z2;Poděbrady,žel.st.;50.13372;15.10312
20260708_090139_L125;20260708_090139;08.07.2026;08:48:00;125;2;6931;13;U458Z9P;Skalka;50.06;14.40912
20260708_090139_L204;20260708_090139;08.07.2026;08:50:00;204;71;9011;10;U96Z1P;Sídliště Petrovice;50.05855;14.55982
20260708_090139_L405;20260708_090139;08.07.2026;08:51:00;405;66;1431;10;U31014Z4;Špindlerův Mlýn,aut.st.;50.4953;15.51787
20260708_090139_L400;20260708_090139;08.07.2026;08:48:00;400;56;1085;11;U31046Z4;Nový Bor,aut.nádr.;50.55961;14.54158
20260708_090139_L417;20260708_090139;08.07.2026;08:50:00;417;11;8815;10;U1141Z6;Stochov,nám.;50.05821;14.27692
20260708_090139_L536;20260708_090139;08.07.2026;07:28:00;536;27;7592;90;U6943Z1;Žiželice,nám.;50.13193;15.39347
20260708_090139_L770;20260708_090139;08.07.2026;08:47:00;770;41;7810;14;U5725Z2;Benešov,Terminál;49.80588;14.80176
20260708_090139_L585;20260708_090139;08.07.2026;07:32:00;585;18;7034;87;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_090139_L300;20260708_090139;08.07.2026;08:49:00;300;29;8994;11;U85Z9;Kladno,u kostela;50.09303;14.31502
20260708_090139_L332;20260708_090139;08.07.2026;08:48:00;332;28;9954;12;U908Z1;Jílové u Prahy,náměstí;50.01682;14.46837
20260708_090139_L209;20260708_090139;08.07.2026;08:46:00;209;44;9481;13;U803Z2P;Letňany;50.12282;14.5169
20260708_090139_L125;20260708_090139;08.07.2026;08:49:00;125;12;5510;11;U386Z1P;Skalka;50.03031;14.52461
20260708_090139_L136;20260708_090139;08.07.2026;08:48:00;136;22;5030;13;U697Z3P;Jižní Město;50.04771;14.48194
20260708_090139_L364;20260708_090139;08.07.2026;08:51:00;364;5;4514;10;U96Z2;Praha,Depo Hostivař;50.05962;14.55847
20260708_090139_L133;20260708_090139;08.07.2026;08:46:00;133;51;3956;14;U2787Z2P;Florenc;50.08786;14.45666
20260708_090139_L136;20260708_090139;08.07.2026;08:51:00;136;10;5503;10;U855Z2P;Sídliště Čakovice;50.0743;14.46608
20260708_090139_L399;20260708_090139;08.07.2026;08:49:00;399;12;1262;12;U2889Z1;Kladno,Energie;50.14108;14.08293
20260708_090139_L136;20260708_090139;08.07.2026;08:49:00;136;3;5095;12;U69Z2P;Jižní Město;50.08871;14.46003
20260708_090139_L639;20260708_090139;08.07.2026;08:50:00;639;28;9585;10;U9781Z2;Hořovice,nám.B.Němcové;49.83803;13.91205
20260708_090139_L548;20260708_090139;08.07.2026;08:29:00;548;13;9546;32;U9780Z2;Hořovice,nemocnice;49.83907;13.90924
20260708_090539_L125;20260708_090539;08.07.2026;08:54:00;125;1;6980;12;U1345Z1P;Skalka;50.03119;14.5085
20260708_090539_L125;20260708_090539;08.07.2026;08:50:00;125;2;6931;13;U337Z3P;Skalka;50.0419;14.40634
20260708_090539_L125;20260708_090539;08.07.2026;08:55:00;125;12;5510;10;U338Z1P;Skalka;50.03319;14.55956
20260708_090539_L133;20260708_090539;08.07.2026;08:54:00;133;7;4110;11;U2787Z2P;Florenc;50.08744;14.45422
20260708_090539_L136;20260708_090539;08.07.2026;08:50:00;136;3;5095;15;U2787Z2P;Jižní Město;50.08788;14.45665
20260708_090539_L136;20260708_090539;08.07.2026;08:56:00;136;54;6877;10;U763Z1P;Sídliště Čakovice;50.09775;14.48056
20260708_090539_L136;20260708_090539;08.07.2026;08:55:00;136;10;5503;10;U118Z3P;Sídliště Čakovice;50.07865;14.46056
20260708_090539_L136;20260708_090539;08.07.2026;08:50:00;136;22;5030;14;U417Z1P;Jižní Město;50.04109;14.48862
20260708_090539_L204;20260708_090539;08.07.2026;08:55:00;204;71;9011;10;U154Z3P;Sídliště Petrovice;50.04828;14.5567
20260708_090539_L300;20260708_090539;08.07.2026;08:51:00;300;22;8953;14;U85Z1;Praha,Nádraží Veleslavín;50.09265;14.32321
20260708_090539_L324;20260708_090539;08.07.2026;08:55:00;324;20;8999;10;U3095Z1;Slaný,Rabasova;50.14061;14.06651
20260708_090539_L332;20260708_090539;08.07.2026;08:52:00;332;28;9954;12;U423Z1;Jílové u Prahy,náměstí;50.0044;14.48089
20260708_090539_L364;20260708_090539;08.07.2026;08:53:00;364;5;4514;10;U310Z2;Praha,Depo Hostivař;50.06456;14.55124
20260708_090539_L400;20260708_090539;08.07.2026;08:54:00;400;56;1085;11;U31349Z1;Nový Bor,aut.nádr.;50.59069;14.55228
20260708_090539_L405;20260708_090539;08.07.2026;08:51:00;405;66;1431;11;U31014Z4;Špindlerův Mlýn,aut.st.;50.51052;15.54563
20260708_090539_L548;20260708_090539;08.07.2026;08:29:00;548;13;9546;36;U9780Z2;Hořovice,nemocnice;49.83908;13.90923
20260708_090539_L585;20260708_090539;08.07.2026;07:32:00;585;18;7034;91;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_090539_L639;20260708_090539;08.07.2026;08:53:00;639;28;9585;11;U9784Z1;Hořovice,nám.B.Němcové;49.83323;13.90263
20260708_090539_L678;20260708_090539;08.07.2026;08:48:00;678;33;8557;16;U4125Z1;Poděbrady,žel.st.;50.1333;15.09909
20260708_090539_L770;20260708_090539;08.07.2026;08:50:00;770;41;7810;14;U7667Z2;Benešov,Terminál;49.81152;14.78
20260708_090941_L109;20260708_090941;08.07.2026;08:58:00;109;3;3955;12;U13Z1P;Palmovka;50.09554;14.4961
20260708_090941_L124;20260708_090941;08.07.2026;08:59:00;124;6;6982;10;U110Z8P;Smíchovské nádraží;50.04664;14.41499
20260708_090941_L125;20260708_090941;08.07.2026;08:57:00;125;52;6703;12;U337Z4P;Smíchovské nádraží;50.05108;14.40966
20260708_090941_L125;20260708_090941;08.07.2026;08:57:00;125;1;6980;12;U386Z1P;Skalka;50.0303;14.52461
20260708_090941_L125;20260708_090941;08.07.2026;08:59:00;125;12;5510;11;U770Z2P;Skalka;50.04019;14.55549
20260708_090941_L133;20260708_090941;08.07.2026;08:57:00;133;7;4110;12;U789Z2P;Florenc;50.08703;14.44484
20260708_090941_L136;20260708_090941;08.07.2026;08:59:00;136;10;5503;10;U743Z1P;Sídliště Čakovice;50.0859;14.45551
20260708_090941_L136;20260708_090941;08.07.2026;08:59:00;136;18;6817;10;U2787Z2P;Jižní Město;50.08794;14.45664
20260708_090941_L136;20260708_090941;08.07.2026;08:56:00;136;22;5030;14;U106Z2P;Jižní Město;50.02795;14.50759
20260708_090941_L204;20260708_090941;08.07.2026;08:59:00;204;71;9011;10;U3052Z1P;Sídliště Petrovice;50.04131;14.55168
20260708_090941_L209;20260708_090941;08.07.2026;08:56:00;209;41;9191;10;U1347Z2P;Nádraží Uhříněves;50.11834;14.62521
20260708_090941_L324;20260708_090941;08.07.2026;08:57:00;324;20;8999;11;U1918Z1;Slaný,Rabasova;50.14565;14.05196
20260708_090941_L332;20260708_090941;08.07.2026;08:57:00;332;28;9954;12;U4176Z2;Jílové u Prahy,náměstí;49.9835;14.49542
20260708_090941_L364;20260708_090941;08.07.2026;08:57:00;364;5;4514;12;U389Z2;Praha,Depo Hostivař;50.07293;14.53557
20260708_090941_L369;20260708_090941;08.07.2026;08:59:00;369;31;8232;10;U1960Z2;Praha,Ládví;50.22798;14.49456
20260708_090941_L400;20260708_090941;08.07.2026;08:57:00;400;56;1085;12;U31351Z1;Nový Bor,aut.nádr.;50.61288;14.57394
20260708_090941_L405;20260708_090941;08.07.2026;08:57:00;405;62;1432;12;U31000Z2;Praha,Černý Most;50.46768;15.17629
20260708_090941_L405;20260708_090941;08.07.2026;08:59:00;405;66;1431;10;U31015Z1;Špindlerův Mlýn,aut.st.;50.52666;15.57333
20260708_090941_L466;20260708_090941;08.07.2026;08:59:00;466;24;8086;10;U2286Z1;Kralupy n.Vlt.,obchodní centrum;50.24135;14.31169
20260708_090941_L548;20260708_090941;08.07.2026;08:29:00;548;13;9546;38;U9780Z2;Hořovice,nemocnice;49.84119;13.91295
20260708_090941_L585;20260708_090941;08.07.2026;07:32:00;585;18;7034;95;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_091341_L109;20260708_091341;08.07.2026;09:02:00;109;3;3955;11;U12Z6P;Palmovka;50.10359;14.48258
20260708_091341_L124;20260708_091341;08.07.2026;09:02:00;124;6;6982;11;U337Z13P;Smíchovské nádraží;50.05033;14.40985
20260708_091341_L125;20260708_091341;08.07.2026;09:00:00;125;1;6980;12;U151Z1P;Skalka;50.03333;14.54357
20260708_091341_L125;20260708_091341;08.07.2026;09:00:00;125;2;6931;13;U181Z1P;Skalka;50.03948;14.49053
20260708_091341_L125;20260708_091341;08.07.2026;09:04:00;125;12;5510;10;U2707Z2P;Skalka;50.04726;14.55281
20260708_091341_L136;20260708_091341;08.07.2026;09:01:00;136;10;5503;12;U69Z1P;Sídliště Čakovice;50.08925;14.46295
20260708_091341_L136;20260708_091341;08.07.2026;09:02:00;136;18;6817;11;U516Z3P;Jižní Město;50.08211;14.45946
20260708_091341_L136;20260708_091341;08.07.2026;08:58:00;136;58;6947;15;U37Z1P;Jižní Město;50.06042;14.46956
20260708_091341_L136;20260708_091341;08.07.2026;09:00:00;136;22;5030;14;U353Z1P;Jižní Město;50.02622;14.52148
20260708_091341_L204;20260708_091341;08.07.2026;08:59:00;204;74;9013;14;U967Z4P;Stavební zóna Horní Počernice;50.03369;14.56286
20260708_091341_L209;20260708_091341;08.07.2026;09:03:00;209;41;9191;10;U883Z1P;Nádraží Uhříněves;50.10134;14.62529
20260708_091341_L300;20260708_091341;08.07.2026;09:00:00;300;22;8953;11;U462Z12;Smečno;50.09392;14.33573
20260708_091341_L332;20260708_091341;08.07.2026;09:02:00;332;28;9954;11;U1330Z1;Jílové u Prahy,náměstí;49.9676;14.51448
20260708_091341_L369;20260708_091341;08.07.2026;09:01:00;369;31;8232;10;U1958Z2;Praha,Ládví;50.19825;14.49666
20260708_091341_L400;20260708_091341;08.07.2026;09:01:00;400;56;1085;12;U31352Z1;Nový Bor,aut.nádr.;50.63039;14.53631
20260708_091341_L405;20260708_091341;08.07.2026;08:57:00;405;62;1432;13;U31000Z2;Praha,Černý Most;50.45899;15.13877
20260708_091341_L405;20260708_091341;08.07.2026;09:02:00;405;66;1431;11;U31016Z1;Špindlerův Mlýn,aut.st.;50.54802;15.55665
20260708_091341_L429;20260708_091341;08.07.2026;09:00:00;429;19;8877;11;U5971Z2;Praha,Nádraží Veleslavín;50.11613;14.28651
20260708_091341_L569;20260708_091341;08.07.2026;09:00:00;569;70;7884;13;U6489Z4;Miličín;49.63838;14.64274
20260708_091341_L585;20260708_091341;08.07.2026;07:32:00;585;18;7034;98;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_091741_L125;20260708_091741;08.07.2026;09:06:00;125;1;6980;11;U978Z2P;Skalka;50.04011;14.55892
20260708_091741_L125;20260708_091741;08.07.2026;09:05:00;125;2;6931;13;U379Z1P;Skalka;50.0318;14.51393
20260708_091741_L136;20260708_091741;08.07.2026;09:07:00;136;4;5090;10;U69Z2P;Jižní Město;50.08892;14.46087
20260708_091741_L136;20260708_091741;08.07.2026;09:04:00;136;10;5503;14;U512Z4P;Sídliště Čakovice;50.09083;14.46811
20260708_091741_L136;20260708_091741;08.07.2026;09:06:00;136;18;6817;12;U518Z3P;Jižní Město;50.07657;14.45876
20260708_091741_L136;20260708_091741;08.07.2026;09:05:00;136;58;6947;12;U417Z1P;Jižní Město;50.04354;14.48721
20260708_091741_L136;20260708_091741;08.07.2026;09:03:00;136;22;5030;14;U151Z1P;Jižní Město;50.0321;14.53454
20260708_091741_L204;20260708_091741;08.07.2026;08:59:00;204;74;9013;18;U967Z4P;Stavební zóna Horní Počernice;50.03518;14.56277
20260708_091741_L228;20260708_091741;08.07.2026;09:03:00;228;11;9048;14;U358Z4P;Poliklinika Malešice;50.07736;14.52456
20260708_091741_L300;20260708_091741;08.07.2026;09:06:00;300;10;8967;11;U85Z1;Praha,Nádraží Veleslavín;50.09266;14.32321
20260708_091741_L300;20260708_091741;08.07.2026;09:06:00;300;22;8953;11;U80Z3;Smečno;50.0937;14.30168
20260708_091741_L324;20260708_091741;08.07.2026;09:04:00;324;20;8999;10;U9104Z1;Slaný,Rabasova;50.18819;14.03798
20260708_091741_L332;20260708_091741;08.07.2026;09:02:00;332;28;9954;13;U1330Z1;Jílové u Prahy,náměstí;49.95891;14.51983
20260708_091741_L369;20260708_091741;08.07.2026;09:07:00;369;31;8232;10;U1807Z2;Praha,Ládví;50.18813;14.49298
20260708_091741_L400;20260708_091741;08.07.2026;09:04:00;400;56;1085;12;U31353Z1;Nový Bor,aut.nádr.;50.66184;14.53729
20260708_091741_L405;20260708_091741;08.07.2026;09:05:00;405;66;1431;11;U31017Z1;Špindlerův Mlýn,aut.st.;50.57449;15.53322
20260708_091741_L429;20260708_091741;08.07.2026;09:00:00;429;19;8877;14;U5971Z2;Praha,Nádraží Veleslavín;50.11026;14.27858
20260708_091741_L569;20260708_091741;08.07.2026;09:00:00;569;70;7884;17;U6489Z4;Miličín;49.63838;14.64274
20260708_091741_L585;20260708_091741;08.07.2026;07:32:00;585;18;7034;102;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_092142_L125;20260708_092142;08.07.2026;09:10:00;125;1;6980;11;U973Z2P;Skalka;50.04569;14.55763
20260708_092142_L377;20260708_092142;08.07.2026;09:08:00;377;21;8197;11;U1248Z1;Kostelec n.L.,Martinská;50.22753;14.58833
20260708_092142_L125;20260708_092142;08.07.2026;09:07:00;125;2;6931;13;U386Z1P;Skalka;50.03034;14.52455
20260708_092142_L209;20260708_092142;08.07.2026;09:11:00;209;41;9191;10;U28Z1P;Nádraží Uhříněves;50.0803;14.62202
20260708_092142_L207;20260708_092142;08.07.2026;09:10:00;207;17;3868;10;U87Z2P;Staroměstská;50.09311;14.42841
20260708_092142_L405;20260708_092142;08.07.2026;09:07:00;405;66;1431;11;U31018Z1;Špindlerův Mlýn,aut.st.;50.60286;15.51469
20260708_092142_L300;20260708_092142;08.07.2026;09:06:00;300;29;8994;15;U4304Z1;Kladno,u kostela;50.15166;14.18194
20260708_092142_L195;20260708_092142;08.07.2026;09:11:00;195;15;6779;10;U134Z5P;Sídliště Letňany;50.10105;14.50254
20260708_092142_L585;20260708_092142;08.07.2026;07:32:00;585;18;7034;106;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_092142_L136;20260708_092142;08.07.2026;09:09:00;136;58;6947;12;U424Z1P;Jižní Město;50.03305;14.50023
20260708_092142_L324;20260708_092142;08.07.2026;09:06:00;324;27;8996;15;U218Z2;Praha,Zličín;50.096;14.29281
20260708_092142_L136;20260708_092142;08.07.2026;09:11:00;136;18;6817;10;U29Z1P;Jižní Město;50.07253;14.4705
20260708_092142_L183;20260708_092142;08.07.2026;09:11:00;183;1;5540;10;U134Z5P;Vozovna Kobylisy;50.10104;14.50287
20260708_092142_L380;20260708_092142;08.07.2026;09:10:00;380;7;9978;11;U4962Z1;Králův Dvůr,Počaply,Obchodní centrum;49.96312;14.06183
20260708_092142_L136;20260708_092142;08.07.2026;09:08:00;136;10;5503;13;U678Z1P;Sídliště Čakovice;50.10023;14.48608
20260708_092142_L332;20260708_092142;08.07.2026;09:08:00;332;28;9954;12;U2129Z1;Jílové u Prahy,náměstí;49.93964;14.51471
20260708_092142_L136;20260708_092142;08.07.2026;09:06:00;136;3;5095;14;U37Z1P;Jižní Město;50.06043;14.46959
20260708_092142_L209;20260708_092142;08.07.2026;09:11:00;209;45;9461;10;U243Z16P;Letňany;50.13036;14.55087
20260708_092142_L347;20260708_092142;08.07.2026;09:09:00;347;21;8886;12;U1217Z2;Praha,Motol;50.07825;14.24277
20260708_092142_L413;20260708_092142;08.07.2026;09:08:00;413;64;8201;12;U4366Z2;Litoměřice,aut.nádr.;50.33588;14.28379
20260708_092142_L678;20260708_092142;08.07.2026;09:08:00;678;33;8557;11;U2578Z2;Pečky,žel.st.;50.13567;15.10793
20260708_092142_L429;20260708_092142;08.07.2026;09:07:00;429;19;8877;14;U776Z2;Praha,Nádraží Veleslavín;50.10797;14.27782
20260708_092142_L569;20260708_092142;08.07.2026;09:00:00;569;70;7884;21;U6489Z4;Miličín;49.63839;14.64274
20260708_092142_L136;20260708_092142;08.07.2026;09:11:00;136;4;5090;10;U516Z3P;Jižní Město;50.08212;14.45945
20260708_092142_L466;20260708_092142;08.07.2026;09:08:00;466;24;8086;12;U2235Z2;Kralupy n.Vlt.,obchodní centrum;50.25065;14.32053
20260708_092542_L125;20260708_092542;08.07.2026;09:14:00;125;1;6980;12;U654Z2P;Skalka;50.04986;14.54377
20260708_092542_L125;20260708_092542;08.07.2026;09:10:00;125;2;6931;13;U151Z1P;Skalka;50.03207;14.53449
20260708_092542_L136;20260708_092542;08.07.2026;09:11:00;136;3;5095;14;U697Z3P;Jižní Město;50.04769;14.48193
20260708_092542_L136;20260708_092542;08.07.2026;09:13:00;136;10;5503;12;U134Z5P;Sídliště Čakovice;50.10112;14.50299
20260708_092542_L136;20260708_092542;08.07.2026;09:15:00;136;18;6817;10;U37Z1P;Jižní Město;50.06045;14.46956
20260708_092542_L136;20260708_092542;08.07.2026;09:14:00;136;58;6947;11;U916Z1P;Jižní Město;50.02528;14.51586
20260708_092542_L183;20260708_092542;08.07.2026;09:14:00;183;1;5540;10;U474Z4P;Vozovna Kobylisy;50.11315;14.49687
20260708_092542_L195;20260708_092542;08.07.2026;09:14:00;195;15;6779;10;U474Z5P;Sídliště Letňany;50.11099;14.50248
20260708_092542_L209;20260708_092542;08.07.2026;09:15:00;209;45;9461;10;U109Z2P;Letňany;50.1229;14.52796
20260708_092542_L324;20260708_092542;08.07.2026;09:15:00;324;20;8999;10;U4805Z1;Slaný,Rabasova;50.22425;14.08263
20260708_092542_L332;20260708_092542;08.07.2026;09:12:00;332;28;9954;13;U2127Z1;Jílové u Prahy,náměstí;49.92783;14.51028
20260708_092542_L347;20260708_092542;08.07.2026;09:13:00;347;21;8886;12;U1144Z4;Praha,Motol;50.08132;14.25428
20260708_092542_L380;20260708_092542;08.07.2026;09:15:00;380;7;9978;10;U4766Z1;Králův Dvůr,Počaply,Obchodní centrum;49.95341;14.04958
20260708_092542_L388;20260708_092542;08.07.2026;09:15:00;388;26;7687;10;U218Z2;Praha,Nádraží Veleslavín;50.09591;14.2929
20260708_092542_L399;20260708_092542;08.07.2026;09:13:00;399;1;1298;11;U85Z1;Praha,Nádraží Veleslavín;50.09294;14.3306
20260708_092542_L405;20260708_092542;08.07.2026;09:12:00;405;66;1431;10;U31019Z3;Špindlerův Mlýn,aut.st.;50.60666;15.50639
20260708_092542_L413;20260708_092542;08.07.2026;09:12:00;413;64;8201;12;U31440Z2;Litoměřice,aut.nádr.;50.36405;14.25378
20260708_092542_L429;20260708_092542;08.07.2026;09:11:00;429;19;8877;14;U218Z2;Praha,Nádraží Veleslavín;50.09548;14.29353
20260708_092542_L466;20260708_092542;08.07.2026;09:08:00;466;24;8086;16;U2235Z2;Kralupy n.Vlt.,obchodní centrum;50.25277;14.31952
20260708_092542_L569;20260708_092542;08.07.2026;09:00:00;569;70;7884;25;U6489Z4;Miličín;49.63841;14.64278
20260708_092542_L585;20260708_092542;08.07.2026;07:32:00;585;18;7034;111;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_092542_L678;20260708_092542;08.07.2026;09:12:00;678;33;8557;12;U9600Z2;Pečky,žel.st.;50.12352;15.11402
20260708_092542_L729;20260708_092542;08.07.2026;09:15:00;729;63;9767;10;U2987Z17;Boreč,Žebice;50.41983;14.91686
20260708_092942_L585;20260708_092942;08.07.2026;07:32:00;585;18;7034;114;U4201Z1;Poděbrady,žel.st.;50.14914;15.12325
20260708_092942_L650;20260708_092942;08.07.2026;09:18:00;650;25;12555;10;U9004Z2;Litoměřice,žel.st.hor.;50.37205;14.1195
20260708_092942_L400;20260708_092942;08.07.2026;09:17:00;400;56;1085;10;U32149Z1;Nový Bor,aut.nádr.;50.69253;14.54157
