ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260703_105651_L798;20260703_105651;03.07.2026;10:41:00;798;72;7858;14;U4073Z2;Benešov,Terminál;49.78582;14.68995
20260703_105651_L387;20260703_105651;03.07.2026;10:42:00;387;2;9374;14;U1885Z2;Praha,Háje;50.00645;14.65434
20260703_105651_L628;20260703_105651;03.07.2026;10:44:00;628;25;8793;10;U9322Z1;Kladno,autobusové nádraží;50.20223;13.90254
20260703_105651_L741;20260703_105651;03.07.2026;10:43:00;741;12;7626;11;U9480Z2;Zbýšov,Chlum;49.80424;15.38928
20260703_105651_L311;20260703_105651;03.07.2026;10:44:00;311;75;9579;10;U1659Z2;Praha,Zličín;49.99005;14.20271
20260703_105651_L345;20260703_105651;03.07.2026;10:42:00;345;16;1864;11;U2987Z7;Praha,Černý Most;50.41881;14.91686
20260703_105651_L369;20260703_105651;03.07.2026;10:45:00;369;32;8269;11;U1790Z2;Praha,Ládví;50.32569;14.50268
20260703_105651_L381;20260703_105651;03.07.2026;10:45:00;381;11;9944;10;U2482Z1;Kutná Hora,hlavní nádraží;49.95972;15.28769
20260703_110051_L400;20260703_110051;03.07.2026;10:45:00;400;54;1091;10;U31354Z5;Praha,Střížkov;50.6758;14.53757
20260703_110051_L369;20260703_110051;03.07.2026;10:50:00;369;32;8269;10;U1786Z2;Praha,Ládví;50.30133;14.51096
20260703_110051_L311;20260703_110051;03.07.2026;10:48:00;311;75;9579;12;U1657Z2;Praha,Zličín;49.99699;14.20915
20260703_110051_L405;20260703_110051;03.07.2026;10:51:00;405;63;1431;10;U31014Z4;Špindlerův Mlýn,aut.st.;50.49465;15.51878
20260703_110051_L897;20260703_110051;03.07.2026;10:50:00;897;3;8553;11;U3009Z2;Lysá n.L.,žel.st.;50.18874;14.93106
20260703_110051_L741;20260703_110051;03.07.2026;10:51:00;741;12;7626;10;U6996Z4;Zbýšov,Chlum;49.81152;15.35318
20260703_110051_L406;20260703_110051;03.07.2026;10:45:00;406;13;7943;15;U2139Z2;Vlašim,žel.st.;49.78788;14.68386
20260703_110051_L531;20260703_110051;03.07.2026;10:50:00;531;1;9548;10;U9618Z5;Hořovice,žel.st.;49.83355;13.90241
20260703_110051_L129;20260703_110051;03.07.2026;10:48:00;129;14;3641;10;U337Z4P;Smíchovské nádraží;50.06006;14.40914
20260703_110051_L798;20260703_110051;03.07.2026;10:41:00;798;72;7858;18;U4073Z2;Benešov,Terminál;49.78583;14.6899
20260703_110051_L628;20260703_110051;03.07.2026;10:48:00;628;25;8793;11;U9325Z2;Kladno,autobusové nádraží;50.18481;13.91834
20260703_110051_L345;20260703_110051;03.07.2026;10:50:00;345;16;1864;10;U3389Z2;Praha,Černý Most;50.41269;14.91025
20260703_110051_L324;20260703_110051;03.07.2026;10:48:00;324;27;8996;12;U3094Z1;Slaný,Rabasova;50.14531;14.09545
20260703_110452_L531;20260703_110452;03.07.2026;10:53:00;531;1;9548;11;U9616Z1;Hořovice,žel.st.;49.83868;13.89604
20260703_110452_L471;20260703_110452;03.07.2026;10:54:00;471;30;7504;10;U7719Z1;Solenice;49.62902;14.0489
20260703_110452_L324;20260703_110452;03.07.2026;10:53:00;324;27;8996;11;U2889Z1;Slaný,Rabasova;50.14122;14.08326
20260703_110452_L369;20260703_110452;03.07.2026;10:54:00;369;32;8269;10;U1972Z2;Praha,Ládví;50.27433;14.49578
20260703_110452_L153;20260703_110452;03.07.2026;10:53:00;153;2;1908;11;U3231Z2P;U Zvonu;50.0627;14.38948
20260703_110452_L387;20260703_110452;03.07.2026;10:50:00;387;2;9374;13;U336Z2;Praha,Háje;50.03595;14.59273
20260703_110452_L129;20260703_110452;03.07.2026;10:48:00;129;14;3641;14;U337Z4P;Smíchovské nádraží;50.06007;14.40915
20260703_110452_L798;20260703_110452;03.07.2026;10:41:00;798;72;7858;22;U4073Z2;Benešov,Terminál;49.78577;14.6899
20260703_110452_L300;20260703_110452;03.07.2026;10:50:00;300;7;8967;10;U4301Z2;Praha,Nádraží Veleslavín;50.12082;14.27542
20260703_110452_L311;20260703_110452;03.07.2026;10:53:00;311;75;9579;11;U1654Z2;Praha,Zličín;50.01553;14.21939
20260703_110452_L897;20260703_110452;03.07.2026;10:53:00;897;3;8553;10;U3172Z2;Lysá n.L.,žel.st.;50.1865;14.90807
20260703_110452_L345;20260703_110452;03.07.2026;10:54:00;345;16;1864;10;U3063Z2;Praha,Černý Most;50.41036;14.92809
20260703_110852_L387;20260703_110852;03.07.2026;10:55:00;387;2;9374;13;U967Z2;Praha,Háje;50.03428;14.56318
20260703_110852_L311;20260703_110852;03.07.2026;10:56:00;311;75;9579;12;U1652Z2;Praha,Zličín;50.01973;14.23309
20260703_110852_L324;20260703_110852;03.07.2026;10:56:00;324;27;8996;13;U1782Z1;Slaný,Rabasova;50.1409;14.06428
20260703_110852_L345;20260703_110852;03.07.2026;10:54:00;345;16;1864;12;U3063Z2;Praha,Černý Most;50.39032;14.90576
20260703_110852_L369;20260703_110852;03.07.2026;10:56:00;369;32;8269;12;U2334Z1;Praha,Ládví;50.25334;14.49453
20260703_110852_L300;20260703_110852;03.07.2026;10:50:00;300;7;8967;11;U4301Z2;Praha,Nádraží Veleslavín;50.10316;14.29455
20260703_110852_L798;20260703_110852;03.07.2026;10:41:00;798;72;7858;26;U4073Z2;Benešov,Terminál;49.78578;14.68988
20260703_110852_L347;20260703_110852;03.07.2026;10:58:00;347;19;1442;10;U11000Z2;Hostivice,nádraží;50.05683;14.2318
20260703_110852_L369;20260703_110852;03.07.2026;10:57:00;369;34;8275;10;U1795Z2;Praha,Ládví;50.35567;14.47889
20260703_110852_L129;20260703_110852;03.07.2026;10:48:00;129;14;3641;18;U337Z4P;Smíchovské nádraží;50.06007;14.40915
20260703_110852_L412;20260703_110852;03.07.2026;10:55:00;412;42;9902;10;U31000Z2;Praha,Černý Most;50.46371;15.11852
20260703_110852_L897;20260703_110852;03.07.2026;10:55:00;897;3;8553;10;U3157Z2;Lysá n.L.,žel.st.;50.18133;14.89867
20260703_110852_L232;20260703_110852;03.07.2026;10:56:00;232;12;3728;12;U1040Z21P;Smíchovské nádraží;50.0681;14.40261
20260703_111252_L387;20260703_111252;03.07.2026;10:59:00;387;2;9374;13;U151Z2;Praha,Háje;50.0317;14.5336
20260703_111252_L400;20260703_111252;03.07.2026;11:01:00;400;54;1091;11;U31351Z2;Praha,Střížkov;50.60704;14.57461
20260703_111252_L405;20260703_111252;03.07.2026;10:59:00;405;63;1431;11;U31015Z1;Špindlerův Mlýn,aut.st.;50.54392;15.56177
20260703_111252_L798;20260703_111252;03.07.2026;10:41:00;798;72;7858;30;U4073Z2;Benešov,Terminál;49.78578;14.68988
20260703_111252_L382;20260703_111252;03.07.2026;11:00:00;382;10;9377;10;U2008Z2;Praha,Háje;49.98999;14.72918
20260703_111252_L406;20260703_111252;03.07.2026;10:57:00;406;13;7943;15;U5898Z1;Vlašim,žel.st.;49.78749;14.69626
20260703_111252_L580;20260703_111252;03.07.2026;11:00:00;580;30;7738;10;U9331Z2;Rakovník,aut.st.;50.17504;13.77456
20260703_111252_L369;20260703_111252;03.07.2026;11:01:00;369;32;8269;11;U1958Z2;Praha,Ládví;50.20959;14.4989
20260703_111252_L311;20260703_111252;03.07.2026;11:00:00;311;75;9579;12;U2324Z2;Praha,Zličín;50.02521;14.2164
20260703_111252_L342;20260703_111252;03.07.2026;11:00:00;342;20;7701;10;U1363Z2;Praha,Nádraží Veleslavín;50.11202;14.28142
20260703_111252_L347;20260703_111252;03.07.2026;11:02:00;347;19;1442;10;U4141Z1;Hostivice,nádraží;50.05908;14.21269
20260703_111252_L129;20260703_111252;03.07.2026;10:48:00;129;14;3641;22;U337Z4P;Smíchovské nádraží;50.06008;14.40916
20260703_111252_L471;20260703_111252;03.07.2026;11:01:00;471;30;7504;10;U7804Z1;Solenice;49.60793;14.10367
20260703_111252_L300;20260703_111252;03.07.2026;10:59:00;300;7;8967;12;U80Z4;Praha,Nádraží Veleslavín;50.09294;14.31518
20260703_111252_L324;20260703_111252;03.07.2026;10:57:00;324;27;8996;12;U1918Z1;Slaný,Rabasova;50.16137;14.02801
20260703_111252_L382;20260703_111252;03.07.2026;11:01:00;382;20;9937;10;U2007Z1;Sázava,aut.st.;49.99002;14.7265
20260703_111252_L337;20260703_111252;03.07.2026;10:57:00;337;52;7824;11;U1391Z1;Benešov,Terminál;49.80741;14.68082
20260703_111252_L232;20260703_111252;03.07.2026;10:56:00;232;12;3728;15;U1040Z21P;Smíchovské nádraží;50.06654;14.40287
20260703_111653_L342;20260703_111653;03.07.2026;11:04:00;342;20;7701;11;U776Z2;Praha,Nádraží Veleslavín;50.10381;14.28844
20260703_111653_L369;20260703_111653;03.07.2026;11:04:00;369;32;8269;11;U1308Z2;Praha,Ládví;50.19361;14.49316
20260703_111653_L798;20260703_111653;03.07.2026;10:41:00;798;72;7858;34;U4073Z2;Benešov,Terminál;49.78579;14.68987
20260703_111653_L382;20260703_111653;03.07.2026;11:01:00;382;20;9937;14;U2007Z1;Sázava,aut.st.;49.98967;14.73714
20260703_111653_L129;20260703_111653;03.07.2026;10:48:00;129;14;3641;26;U337Z4P;Smíchovské nádraží;50.06007;14.40915
20260703_111653_L700;20260703_111653;03.07.2026;11:02:00;700;18;10272;11;U2987Z12;Praha,Černý Most;50.41761;14.92103
20260703_111653_L580;20260703_111653;03.07.2026;11:06:00;580;30;7738;10;U3143Z1;Rakovník,aut.st.;50.16821;13.74204
20260703_111653_L406;20260703_111653;03.07.2026;11:02:00;406;13;7943;14;U7983Z1;Vlašim,žel.st.;49.76917;14.73856
20260703_111653_L471;20260703_111653;03.07.2026;11:04:00;471;30;7504;11;U7802Z1;Solenice;49.60521;14.11716
20260703_111653_L324;20260703_111653;03.07.2026;11:04:00;324;27;8996;12;U9104Z1;Slaný,Rabasova;50.17974;14.02036
20260703_111653_L300;20260703_111653;03.07.2026;11:01:00;300;7;8967;13;U85Z1;Praha,Nádraží Veleslavín;50.09571;14.34669
20260703_111653_L400;20260703_111653;03.07.2026;11:02:00;400;54;1091;11;U31350Z2;Praha,Střížkov;50.59396;14.55425
20260703_111653_L347;20260703_111653;03.07.2026;11:06:00;347;19;1442;10;U1177Z2;Hostivice,nádraží;50.06349;14.23459
20260703_111653_L474;20260703_111653;03.07.2026;11:05:00;474;22;1057;10;U1792Z1;Mělník,Na Brabčově;50.34502;14.49572
20260703_111653_L311;20260703_111653;03.07.2026;11:05:00;311;75;9579;11;U2323Z2;Praha,Zličín;50.03354;14.23052
20260703_111653_L639;20260703_111653;03.07.2026;11:04:00;639;8;9586;11;U9781Z1;Dobříš,nám.;49.84599;13.93205
20260703_111653_L405;20260703_111653;03.07.2026;11:05:00;405;63;1431;11;U31017Z1;Špindlerův Mlýn,aut.st.;50.56568;15.54451
20260703_111653_L337;20260703_111653;03.07.2026;11:04:00;337;52;7824;13;U2139Z2;Benešov,Terminál;49.78958;14.68308
20260703_111653_L232;20260703_111653;03.07.2026;10:56:00;232;12;3728;18;U1040Z21P;Smíchovské nádraží;50.06334;14.40506
20260703_112053_L400;20260703_112053;03.07.2026;11:06:00;400;54;1091;11;U31348Z2;Praha,Střížkov;50.55158;14.54112
20260703_112053_L588;20260703_112053;03.07.2026;11:05:00;588;18;7695;12;U4842Z2;Slaný,aut.nádr.;50.23923;14.05209
20260703_112053_L639;20260703_112053;03.07.2026;11:07:00;639;8;9586;12;U9847Z2;Dobříš,nám.;49.84846;13.97346
20260703_112053_L324;20260703_112053;03.07.2026;11:08:00;324;27;8996;12;U1915Z2;Slaný,Rabasova;50.18869;14.04274
20260703_112053_L342;20260703_112053;03.07.2026;11:08:00;342;20;7701;12;U218Z2;Praha,Nádraží Veleslavín;50.09534;14.29373
20260703_112053_L700;20260703_112053;03.07.2026;11:02:00;700;18;10272;12;U2987Z12;Praha,Černý Most;50.4;14.91817
20260703_112053_L405;20260703_112053;03.07.2026;11:07:00;405;63;1431;12;U31018Z1;Špindlerův Mlýn,aut.st.;50.59171;15.52538
20260703_112053_L798;20260703_112053;03.07.2026;10:41:00;798;72;7858;38;U4073Z2;Benešov,Terminál;49.7858;14.68988
20260703_112053_L471;20260703_112053;03.07.2026;11:09:00;471;30;7504;12;U7061Z1;Solenice;49.59992;14.12133
20260703_112053_L580;20260703_112053;03.07.2026;11:11:00;580;30;7738;10;U6149Z1;Rakovník,aut.st.;50.14521;13.74919
20260703_112053_L425;20260703_112053;03.07.2026;11:10:00;425;45;7598;10;U897Z6;Hořice,aut.st.;50.10845;14.57522
20260703_112053_L406;20260703_112053;03.07.2026;11:07:00;406;13;7943;13;U7856Z1;Vlašim,žel.st.;49.74802;14.78832
20260703_112053_L382;20260703_112053;03.07.2026;11:05:00;382;20;9937;15;U1909Z1;Sázava,aut.st.;49.98888;14.7588
20260703_112053_L311;20260703_112053;03.07.2026;11:09:00;311;75;9579;11;U1645Z2;Praha,Zličín;50.03945;14.2465
20260703_112053_L129;20260703_112053;03.07.2026;10:48:00;129;14;3641;30;U337Z4P;Smíchovské nádraží;50.06008;14.40913
20260703_112454_L770;20260703_112454;03.07.2026;11:12:00;770;50;7815;10;U7666Z51;Benešov,Terminál;49.81659;14.80192
20260703_112454_L400;20260703_112454;03.07.2026;11:11:00;400;54;1091;13;U31046Z5;Praha,Střížkov;50.54006;14.53889
20260703_112454_L471;20260703_112454;03.07.2026;11:12:00;471;30;7504;12;U7026Z1;Solenice;49.6017;14.14066
20260703_112454_L231;20260703_112454;03.07.2026;11:12:00;231;1;4049;10;U1040Z21P;Dívčí hrady;50.06505;14.40366
20260703_112454_L388;20260703_112454;03.07.2026;11:14:00;388;14;7763;10;U698Z2;Praha,Nádraží Veleslavín;50.09859;14.28918
20260703_112454_L406;20260703_112454;03.07.2026;11:10:00;406;13;7943;14;U7609Z1;Vlašim,žel.st.;49.73215;14.82754
20260703_112454_L416;20260703_112454;03.07.2026;11:13:00;416;9;7227;10;U31649Z1;Sušice,nábřeží;49.4029;13.79591
20260703_112454_L425;20260703_112454;03.07.2026;11:10:00;425;45;7598;11;U897Z6;Hořice,aut.st.;50.10221;14.615
20260703_112454_L369;20260703_112454;03.07.2026;11:14:00;369;34;8275;10;U1791Z2;Praha,Ládví;50.33997;14.49201
20260703_112454_L382;20260703_112454;03.07.2026;11:10:00;382;20;9937;14;U2017Z1;Sázava,aut.st.;49.98414;14.78911
20260703_112454_L342;20260703_112454;03.07.2026;11:10:00;342;20;7701;12;U80Z4;Praha,Nádraží Veleslavín;50.09273;14.32095
20260703_112454_L580;20260703_112454;03.07.2026;11:14:00;580;30;7738;10;U9911Z1;Rakovník,aut.st.;50.12853;13.76695
20260703_112454_L588;20260703_112454;03.07.2026;11:05:00;588;18;7695;16;U4842Z2;Slaný,aut.nádr.;50.234;14.05656
20260703_112454_L798;20260703_112454;03.07.2026;10:41:00;798;72;7858;41;U4073Z2;Benešov,Terminál;49.78515;14.68224
20260703_112454_L639;20260703_112454;03.07.2026;11:11:00;639;8;9586;13;U9842Z1;Dobříš,nám.;49.85306;13.98085
20260703_112454_L562;20260703_112454;03.07.2026;11:12:00;562;64;8382;12;U4340Z2;Rakovník,hasičský záchr.sbor;50.10527;13.72488
20260703_112454_L129;20260703_112454;03.07.2026;10:48:00;129;14;3641;34;U337Z4P;Smíchovské nádraží;50.06007;14.40915
20260703_112454_L311;20260703_112454;03.07.2026;11:13:00;311;75;9579;11;U1643Z2;Praha,Zličín;50.05165;14.27424
20260703_112854_L588;20260703_112854;03.07.2026;11:13:00;588;18;7695;15;U4786Z2;Slaný,aut.nádr.;50.23027;14.08338
20260703_112854_L129;20260703_112854;03.07.2026;10:48:00;129;14;3641;38;U337Z4P;Smíchovské nádraží;50.06007;14.40916
20260703_112854_L311;20260703_112854;03.07.2026;11:14:00;311;75;9579;14;U1142Z2;Praha,Zličín;50.05386;14.27953
20260703_112854_L400;20260703_112854;03.07.2026;11:15:00;400;54;1091;14;U31047Z2;Praha,Střížkov;50.52261;14.51673
20260703_112854_L639;20260703_112854;03.07.2026;11:14:00;639;8;9586;14;U9850Z1;Dobříš,nám.;49.87083;13.99769
20260703_112854_L580;20260703_112854;03.07.2026;11:17:00;580;30;7738;10;U9898Z1;Rakovník,aut.st.;50.1145;13.76473
20260703_112854_L471;20260703_112854;03.07.2026;11:14:00;471;30;7504;12;U7027Z1;Solenice;49.61632;14.16852
20260703_112854_L416;20260703_112854;03.07.2026;11:18:00;416;9;7227;10;U31647Z1;Sušice,nábřeží;49.39227;13.77416
20260703_112854_L231;20260703_112854;03.07.2026;11:17:00;231;1;4049;11;U562Z1P;Dívčí hrady;50.05542;14.40484
20260703_112854_L203;20260703_112854;03.07.2026;11:18:00;203;6;1947;11;U181Z2P;Poliklinika Budějovická;50.03937;14.4909
20260703_112854_L324;20260703_112854;03.07.2026;11:15:00;324;27;8996;14;U4805Z1;Slaný,Rabasova;50.22473;14.08294
20260703_112854_L369;20260703_112854;03.07.2026;11:16:00;369;34;8275;12;U1789Z2;Praha,Ládví;50.31575;14.51334
20260703_112854_L382;20260703_112854;03.07.2026;11:15:00;382;20;9937;13;U2019Z1;Sázava,aut.st.;49.96946;14.80941
20260703_112854_L384;20260703_112854;03.07.2026;11:17:00;384;23;9891;10;U1746Z2;Praha,Zličín;49.96288;14.07009
20260703_112854_L406;20260703_112854;03.07.2026;11:14:00;406;13;7943;14;U5797Z1;Vlašim,žel.st.;49.71328;14.86824
20260703_112854_L388;20260703_112854;03.07.2026;11:17:00;388;14;7763;10;U80Z4;Praha,Nádraží Veleslavín;50.09283;14.31874
20260703_113254_L639;20260703_113254;03.07.2026;11:14:00;639;8;9586;17;U9850Z1;Dobříš,nám.;49.85409;13.98419
20260703_113254_L129;20260703_113254;03.07.2026;10:48:00;129;14;3641;40;U337Z4P;Smíchovské nádraží;50.06003;14.40943
20260703_113254_L375;20260703_113254;03.07.2026;11:23:00;375;6;1504;10;U179Z1;Brandýs n.L.-St.Bol.,žel.st.;50.14536;14.58128
20260703_113254_L406;20260703_113254;03.07.2026;11:20:00;406;13;7943;12;U6042Z4;Vlašim,žel.st.;49.70816;14.90083
20260703_113254_L400;20260703_113254;03.07.2026;11:19:00;400;54;1091;13;U31056Z2;Praha,Střížkov;50.50739;14.48824
20260703_113254_L402;20260703_113254;03.07.2026;11:22:00;402;4;7672;10;U7317Z1;Čáslav,aut.st.;49.72413;15.0477
20260703_113254_L400;20260703_113254;03.07.2026;11:20:00;400;58;1084;12;U31383Z2;Rumburk,žel.st.;50.87672;14.58891
20260703_113254_L369;20260703_113254;03.07.2026;11:20:00;369;34;8275;13;U1786Z2;Praha,Ládví;50.30093;14.51038
20260703_113254_L382;20260703_113254;03.07.2026;11:19:00;382;20;9937;13;U2020Z1;Sázava,aut.st.;49.95821;14.8209
20260703_113254_L384;20260703_113254;03.07.2026;11:19:00;384;23;9891;12;U1745Z2;Praha,Zličín;49.96764;14.07696
20260703_113254_L388;20260703_113254;03.07.2026;11:19:00;388;14;7763;11;U85Z1;Praha,Nádraží Veleslavín;50.09505;14.34314
20260703_113254_L324;20260703_113254;03.07.2026;11:18:00;324;27;8996;14;U4786Z1;Slaný,Rabasova;50.2302;14.08361
20260703_113254_L405;20260703_113254;03.07.2026;11:19:00;405;63;1431;10;U31020Z1;Špindlerův Mlýn,aut.st.;50.62172;15.55046
20260703_113254_L580;20260703_113254;03.07.2026;11:21:00;580;30;7738;11;U6839Z2;Rakovník,aut.st.;50.10714;13.74032
20260703_113254_L231;20260703_113254;03.07.2026;11:21:00;231;1;4049;12;U561Z1P;Na Knížecí;50.05934;14.40293
20260703_113254_L416;20260703_113254;03.07.2026;11:20:00;416;9;7227;10;U32279Z1;Sušice,nábřeží;49.37283;13.74445
20260703_113254_L492;20260703_113254;03.07.2026;11:19:00;492;43;9109;14;U2020Z1;Černé Voděrady;49.9581;14.82098
20260703_113655_L400;20260703_113655;03.07.2026;11:22:00;400;54;1091;14;U6077Z2;Praha,Střížkov;50.48319;14.48549
20260703_113655_L634;20260703_113655;03.07.2026;11:25:00;634;19;9440;11;U9849Z2;Všeradice,žel.zast.;49.85246;14.03628
20260703_113655_L753;20260703_113655;03.07.2026;11:24:00;753;97;7905;11;U1593Z4;Netvořice;49.83095;14.5904
20260703_113655_L580;20260703_113655;03.07.2026;11:24:00;580;30;7738;13;U2009Z1;Rakovník,aut.st.;50.10662;13.73031
20260703_113655_L416;20260703_113655;03.07.2026;11:26:00;416;9;7227;10;U31889Z1;Sušice,nábřeží;49.36127;13.70444
20260703_113655_L400;20260703_113655;03.07.2026;11:26:00;400;58;1084;11;U31385Z2;Rumburk,žel.st.;50.89274;14.62378
20260703_113655_L492;20260703_113655;03.07.2026;11:24:00;492;43;9109;12;U2079Z1;Černé Voděrady;49.94461;14.80847
20260703_113655_L311;20260703_113655;03.07.2026;11:25:00;311;40;9555;11;U2570Z2;Praha,Zličín;49.92506;14.24484
20260703_113655_L369;20260703_113655;03.07.2026;11:24:00;369;34;8275;13;U1972Z2;Praha,Ládví;50.27515;14.49571
20260703_113655_L231;20260703_113655;03.07.2026;11:24:00;231;1;4049;11;U965Z1P;Na Knížecí;50.06385;14.40488
20260703_113655_L442;20260703_113655;03.07.2026;11:26:00;442;6;1842;10;U3387Z1;Mladá Boleslav,aut.st.;50.40858;14.9034
20260703_114055_L400;20260703_114055;03.07.2026;11:30:00;400;25;11695;10;U332Z2;Nový Bor,aut.nádr.;50.12656;14.48843
20260703_114055_L382;20260703_114055;03.07.2026;11:25:00;382;20;9937;16;U2024Z1;Sázava,aut.st.;49.9223;14.82912
20260703_114055_L753;20260703_114055;03.07.2026;11:30:00;753;97;7905;11;U4516Z1;Netvořice;49.83887;14.56214
20260703_114055_L580;20260703_114055;03.07.2026;11:26:00;580;30;7738;14;U4338Z1;Rakovník,aut.st.;50.10125;13.73102
20260703_114055_L410;20260703_114055;03.07.2026;11:26:00;410;9;11646;10;U31491Z14;Praha,Střížkov;50.63026;14.71779
20260703_114055_L410;20260703_114055;03.07.2026;11:26:00;410;14;11688;12;U6070Z1;Doksy,žel.st.;50.46448;14.47365
20260703_114055_L384;20260703_114055;03.07.2026;11:28:00;384;23;9891;12;U2372Z2;Praha,Zličín;49.98626;14.13365
20260703_114055_L400;20260703_114055;03.07.2026;11:30:00;400;58;1084;10;U31387Z2;Rumburk,žel.st.;50.90724;14.62397
20260703_114055_L400;20260703_114055;03.07.2026;11:25:00;400;54;1091;15;U6072Z2;Praha,Střížkov;50.46252;14.47489
20260703_114055_L402;20260703_114055;03.07.2026;11:30:00;402;4;7672;11;U7057Z71;Čáslav,aut.st.;49.74312;15.10287
20260703_114055_L634;20260703_114055;03.07.2026;11:25:00;634;19;9440;15;U9849Z2;Všeradice,žel.zast.;49.85534;14.04214
20260703_114055_L311;20260703_114055;03.07.2026;11:27:00;311;40;9555;11;U2569Z1;Praha,Zličín;49.92581;14.2284
20260703_114055_L369;20260703_114055;03.07.2026;11:26:00;369;34;8275;15;U2334Z1;Praha,Ládví;50.25372;14.49458
20260703_114055_L203;20260703_114055;03.07.2026;11:30:00;203;6;1947;10;U307Z2P;Poliklinika Budějovická;50.01258;14.5032
