ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260610_143337_L125;20260610_143337;10.06.2026;14:23:00;125;11;6846;10;U2707Z2P;Skalka;50.04693;14.55155
20260610_143337_L126;20260610_143337;10.06.2026;14:18:00;126;4;4023;12;U6Z2P;Koleje Jižní Město;50.03344;14.54232
20260610_143337_L136;20260610_143337;10.06.2026;14:23:00;136;9;6819;10;U125Z1P;Sídliště Čakovice;50.13874;14.5048
20260610_143337_L136;20260610_143337;10.06.2026;14:14:00;136;18;5540;18;U106Z2P;Jižní Město;50.02394;14.50896
20260610_143337_L136;20260610_143337;10.06.2026;14:18:00;136;19;6792;15;U417Z1P;Jižní Město;50.043;14.4879
20260610_143337_L136;20260610_143337;10.06.2026;14:15:00;136;1;5024;16;U29Z1P;Jižní Město;50.0695;14.46862
20260610_143337_L136;20260610_143337;10.06.2026;14:17:00;136;2;6821;16;U512Z5P;Jižní Město;50.09019;14.46659
20260610_143337_L136;20260610_143337;10.06.2026;14:16:00;136;20;5545;17;U118Z4P;Jižní Město;50.07876;14.46077
20260610_143337_L136;20260610_143337;10.06.2026;14:21:00;136;54;6883;10;U1074Z4P;Jižní Město;50.09254;14.4706
20260610_143337_L177;20260610_143337;10.06.2026;14:20:00;177;11;5502;12;U596Z4P;Chodov;50.0517;14.52302
20260610_143337_L195;20260610_143337;10.06.2026;14:19:00;195;21;5538;13;U2703Z1P;Jesenická;50.08872;14.51394
20260610_143337_L209;20260610_143337;10.06.2026;14:21:00;209;43;9168;11;U311Z3P;Nádraží Uhříněves;50.06592;14.63927
20260610_143337_L228;20260610_143337;10.06.2026;14:19:00;228;14;9033;14;U404Z4P;Poliklinika Malešice;50.07642;14.53037
20260610_143337_L805;20260610_143337;10.06.2026;14:21:00;805;15;7622;11;U2481Z2;Kutná Hora,aut.st.;49.9529;15.2725
20260610_143337_L300;20260610_143337;10.06.2026;14:22:00;300;6;8995;10;U4303Z51;Praha,Nádraží Veleslavín;50.15221;14.18369
20260610_143337_L311;20260610_143337;10.06.2026;14:03:00;311;77;9583;30;U1658Z2;Praha,Zličín;49.99247;14.20691
20260610_143337_L315;20260610_143337;10.06.2026;14:20:00;315;4;1861;12;U3253Z2;Mnichovo Hradiště,dopravní terminál;50.51923;14.98301
20260610_143337_L315;20260610_143337;10.06.2026;14:18:00;315;9;8678;10;U3063Z2;Praha,Černý Most;50.38424;14.89803
20260610_143337_L315;20260610_143337;10.06.2026;14:10:00;315;11;1862;10;U2987Z3;Mnichovo Hradiště,dopravní terminál;50.41059;14.93475
20260610_143337_L316;20260610_143337;10.06.2026;14:22:00;316;8;8982;10;U1202Z2;Praha,Bořislavka;50.14697;14.33483
20260610_143337_L324;20260610_143337;10.06.2026;14:21:00;324;20;8972;12;U3095Z2;Praha,Zličín;50.14052;14.07485
20260610_143337_L324;20260610_143337;10.06.2026;14:21:00;324;29;8976;12;U4786Z1;Slaný,Rabasova;50.23087;14.08304
20260610_143337_L332;20260610_143337;10.06.2026;14:22:00;332;2;9127;11;U1330Z2;Praha,Budějovická;49.96815;14.51323
20260610_143337_L342;20260610_143337;10.06.2026;14:19:00;342;1;7702;14;U4770Z1;Slaný,žel.st.;50.19215;14.11493
20260610_143337_L343;20260610_143337;10.06.2026;14:20:00;343;13;8040;12;U1606Z1;Jirny,Nové Jirny,Hájovna;50.11145;14.70272
20260610_143337_L345;20260610_143337;10.06.2026;14:22:00;345;16;1864;11;U31069Z12;Liberec,aut.nádr.;50.76586;15.05733
20260610_143337_L375;20260610_143337;10.06.2026;14:21:00;375;4;8252;10;U474Z7;Praha,Českomoravská;50.10641;14.49836
20260610_143337_L381;20260610_143337;10.06.2026;14:18:00;381;1;9373;12;U1885Z1;Čáslav,obchodní centrum;49.99945;14.66676
20260610_143337_L381;20260610_143337;10.06.2026;14:17:00;381;18;9370;16;U2178Z1;Čáslav,obchodní centrum;49.95616;15.10421
20260610_143337_L383;20260610_143337;10.06.2026;14:16:00;383;31;9128;17;U2007Z1;Chocerady;49.99;14.72763
20260610_143337_L387;20260610_143337;10.06.2026;14:22:00;387;6;9376;11;U808Z5;Uhlířské Janovice,nám.;50.03066;14.61072
20260610_143337_L387;20260610_143337;10.06.2026;14:22:00;387;15;9368;10;U2165Z1;Uhlířské Janovice,nám.;49.96631;14.88289
20260610_143337_L394;20260610_143337;10.06.2026;14:21:00;394;17;9866;10;U1745Z2;Praha,Nové Butovice;49.96892;14.08033
20260610_143337_L396;20260610_143337;10.06.2026;14:15:00;396;3;7991;17;U1672Z2;Přezletice,Vinořská;50.15372;14.58316
20260610_143337_L400;20260610_143337;10.06.2026;14:20:00;400;52;1091;13;U31355Z1;Varnsdorf,aut.nádr.;50.70042;14.54255
20260610_143337_L405;20260610_143337;10.06.2026;14:17:00;405;66;1420;11;U2987Z42;Praha,Černý Most;50.41547;14.92782
20260610_143337_L416;20260610_143337;10.06.2026;14:21:00;416;9;7227;10;U31569Z2;Praha,Smíchovské nádraží;49.47947;14.07104
20260610_143337_L431;20260610_143337;10.06.2026;14:22:00;431;2;1813;10;U3262Z1;Skalsko,náves;50.26418;14.7771
20260610_143337_L442;20260610_143337;10.06.2026;14:00:00;442;5;1844;31;U3379Z1;Lysá n.L.,žel.st.;50.27788;14.83198
20260610_143337_L453;20260610_143337;10.06.2026;13:35:00;453;5;7511;55;U31266Z1;Mladá Vožice,aut.st.;49.53111;14.80843
20260610_143337_L463;20260610_143337;10.06.2026;14:20:00;463;6;9787;13;U6706Z1;Městec Králové,nám.;50.27884;15.27467
20260610_143337_L466;20260610_143337;10.06.2026;14:17:00;466;12;8077;12;U4376Z1;Nová Ves,u dálnice;50.3122;14.31954
20260610_143337_L480;20260610_143337;10.06.2026;14:11:00;480;25;7526;20;U7027Z1;Klučenice;49.61592;14.16796
20260610_143337_L497;20260610_143337;10.06.2026;14:21:00;497;27;8569;11;U4138Z2;Milovice,žel.st.;50.22514;14.8909
20260610_143337_L555;20260610_143337;10.06.2026;14:20:00;555;34;8827;11;U3275Z1;Roztoky,Záv.;50.04225;13.92018
20260610_143337_L560;20260610_143337;10.06.2026;14:18:00;560;19;8355;13;U6811Z1;Rakovník,aut.st.;50.11145;13.72655
20260610_143337_L589;20260610_143337;10.06.2026;13:59:00;589;14;7763;31;U4858Z1;Louny,ČSAD;50.35565;13.77895
20260610_143337_L627;20260610_143337;10.06.2026;14:21:00;627;22;8998;12;U9301Z51;Slaný,aut.nádr.;50.2115;14.06054
20260610_143337_L641;20260610_143337;10.06.2026;14:18:00;641;23;9549;14;U3268Z1;Zdice,nám.;49.88756;13.95391
20260610_143337_L650;20260610_143337;10.06.2026;14:18:00;650;22;12536;11;U9004Z2;Litoměřice,žel.st.hor.;50.38957;14.12277
20260610_143337_L650;20260610_143337;10.06.2026;14:23:00;650;25;12555;10;U31425Z1;Kladno,autobusové nádraží;50.45547;14.16121
20260610_143337_L671;20260610_143337;10.06.2026;14:14:00;671;13;1492;16;U1821Z2;Jenštejn,Dehtáry;50.1412;14.62452
20260610_143337_L705;20260610_143337;10.06.2026;13:56:00;705;41;8691;37;U7319Z1;Čáslav,obchodní centrum;49.9139;15.38849
20260610_143337_L718;20260610_143337;10.06.2026;14:19:00;718;43;8606;13;U9459Z2;Mnichovo Hradiště,dopravní terminál;50.43957;15.09122
20260610_143337_L720;20260610_143337;10.06.2026;13:00:00;720;10;10271;68;U2987Z11;Praha,Černý Most;50.25871;14.77433
20260610_143337_L737;20260610_143337;10.06.2026;14:20:00;737;7;9765;11;U3392Z1;Bělá p.Bezd.,Atmos;50.43737;14.90841
20260610_143337_L763;20260610_143337;10.06.2026;13:25:00;763;31;9800;65;U6172Z51;Mladá Boleslav,Zalužany ŠKODA;50.43256;14.92785
20260610_143337_L765;20260610_143337;10.06.2026;14:23:00;765;35;1898;10;U1812Z2;Sibřina;50.03171;14.66853
20260610_143337_L772;20260610_143337;10.06.2026;14:21:00;772;73;1610;12;U2385Z1;Vavřinec;49.91962;14.96024
20260610_143337_L773;20260610_143337;10.06.2026;14:17:00;773;1;7548;16;U7916Z2;Sázava,Čeřenice;49.85418;14.8992
