ID Záznamu;Timestamp;Den;Čas příjezdu;Linka;Oběh;Vozidlo;Zpoždění (min);Zastávka;Směr;Zeměpisná šířka (Lat);Zeměpisná délka (Lon)
20260619_114149_L307;20260619_114149;19.06.2026;11:30:00;307;12;8951;10;U1677Z1;Kladno,autobusové nádraží;50.05086;14.17913
20260619_114149_L113;20260619_114149;19.06.2026;11:32:00;113;2;3917;10;U546Z1P;Točná;49.99388;14.46759
20260619_114149_L495;20260619_114149;19.06.2026;11:13:00;495;5;9460;28;U7779Z1;Nepomuk,sídliště;49.64345;13.83743
20260619_114149_L401;20260619_114149;19.06.2026;11:26:00;401;59;7774;15;U5882Z1;Jindřichův Hradec,aut.nádr.;49.76551;14.67558
20260619_114149_L360;20260619_114149;19.06.2026;11:30:00;360;41;7210;11;U2527Z1;Sedlčany,aut.st.;49.80908;14.37176
20260619_114149_L402;20260619_114149;19.06.2026;11:27:00;402;4;7672;12;U7053Z1;Čáslav,aut.st.;49.7435;15.10303
20260619_114149_L562;20260619_114149;19.06.2026;11:10:00;562;64;8382;31;U2926Z17;Rakovník,hasičský záchr.sbor;50.10068;13.73454
20260619_114549_L495;20260619_114549;19.06.2026;11:13:00;495;5;9460;32;U7779Z1;Nepomuk,sídliště;49.64345;13.83743
20260619_114549_L126;20260619_114549;19.06.2026;11:32:00;126;1;3858;12;U3053Z2P;Nádraží Uhříněves;50.03137;14.59839
20260619_114549_L805;20260619_114549;19.06.2026;11:35:00;805;18;7636;10;U7124Z2;Zruč n.Sáz.,Sázavan;49.90848;15.26541
20260619_114549_L550;20260619_114549;19.06.2026;11:34:00;550;76;7846;11;U4086Z1;Vlašim,žel.st.;49.64895;14.8579
20260619_114549_L360;20260619_114549;19.06.2026;11:35:00;360;41;7210;10;U2529Z1;Sedlčany,aut.st.;49.79215;14.34472
20260619_114549_L395;20260619_114549;19.06.2026;11:35:00;395;35;9907;10;U9730Z1;Příbram,Drkolnov;49.68552;14.00653
20260619_114549_L641;20260619_114549;19.06.2026;11:33:00;641;14;9573;12;U1748Z2;Beroun,autobusové nádraží;49.95064;14.04324
20260619_114549_L725;20260619_114549;19.06.2026;11:34:00;725;67;9760;11;U31718Z1;Markvartice,pošta;50.43372;15.18027
20260619_114549_L384;20260619_114549;19.06.2026;11:32:00;384;23;9887;13;U2370Z2;Praha,Zličín;49.99299;14.16021
20260619_114549_L402;20260619_114549;19.06.2026;11:33:00;402;4;7672;13;U7159Z71;Čáslav,aut.st.;49.74654;15.09751
20260619_114549_L406;20260619_114549;19.06.2026;11:34:00;406;28;7927;11;U9384Z1;Vlašim,žel.st.;49.76135;14.7526
20260619_114549_L821;20260619_114549;19.06.2026;11:35:00;821;69;1606;10;U9005Z1;Sázava,aut.st.;49.88818;14.921
20260619_114549_L380;20260619_114549;19.06.2026;11:36:00;380;1;9984;10;U1644Z1;Králův Dvůr,Počaply,Obchodní centrum;50.04164;14.25201
20260619_114549_L787;20260619_114549;19.06.2026;11:34:00;787;6;7551;12;U7157Z2;Uhlířské Janovice,nám.;49.75323;15.10015
20260619_114549_L307;20260619_114549;19.06.2026;11:36:00;307;12;8951;10;U1681Z1;Kladno,autobusové nádraží;50.0655;14.16517
20260619_114549_L562;20260619_114549;19.06.2026;11:10:00;562;64;8382;35;U2926Z17;Rakovník,hasičský záchr.sbor;50.10068;13.73455
20260619_114949_L322;20260619_114949;19.06.2026;11:39:00;322;12;8797;11;U776Z2;Praha,Nádraží Veleslavín;50.10838;14.27829
20260619_114949_L395;20260619_114949;19.06.2026;11:39:00;395;35;9907;11;U9751Z1;Příbram,Drkolnov;49.67522;14.0005
20260619_114949_L550;20260619_114949;19.06.2026;11:38:00;550;76;7846;11;U6784Z1;Vlašim,žel.st.;49.669;14.8832
20260619_114949_L410;20260619_114949;19.06.2026;11:39:00;410;14;11651;10;U31048Z1;Doksy,žel.st.;50.51976;14.49857
20260619_114949_L406;20260619_114949;19.06.2026;11:38:00;406;28;7927;11;U7608Z1;Vlašim,žel.st.;49.7458;14.7952
20260619_114949_L406;20260619_114949;19.06.2026;11:35:00;406;13;7943;14;U9391Z7;Čechtice;49.69962;14.90129
20260619_114949_L380;20260619_114949;19.06.2026;11:40:00;380;1;9984;10;U1647Z1;Králův Dvůr,Počaply,Obchodní centrum;50.03436;14.23261
20260619_114949_L495;20260619_114949;19.06.2026;11:13:00;495;5;9460;36;U7779Z1;Nepomuk,sídliště;49.64345;13.83743
20260619_114949_L307;20260619_114949;19.06.2026;11:39:00;307;12;8951;10;U1683Z1;Kladno,autobusové nádraží;50.0638;14.15462
20260619_114949_L725;20260619_114949;19.06.2026;11:34:00;725;67;9760;15;U31718Z1;Markvartice,pošta;50.43373;15.1803
20260619_114949_L724;20260619_114949;19.06.2026;11:36:00;724;65;9513;12;U3256Z1;Libáň,aut.st.;50.41076;14.92295
20260619_115350_L322;20260619_115350;19.06.2026;11:43:00;322;12;8797;10;U218Z2;Praha,Nádraží Veleslavín;50.09542;14.29369
20260619_115350_L550;20260619_115350;19.06.2026;11:43:00;550;76;7846;10;U6757Z1;Vlašim,žel.st.;49.69865;14.89458
20260619_115350_L460;20260619_115350;19.06.2026;11:41:00;460;67;1634;12;U9001Z1;Bečváry,Poďousy;50.00942;15.05813
20260619_115350_L136;20260619_115350;19.06.2026;11:40:00;136;7;5097;12;U1074Z4P;Jižní Město;50.09263;14.47107
20260619_115350_L405;20260619_115350;19.06.2026;11:42:00;405;63;1432;11;U32427Z1;Špindlerův Mlýn,aut.st.;50.65384;15.60372
20260619_115350_L428;20260619_115350;19.06.2026;11:42:00;428;10;7232;11;U32640Z1;Strakonice,aut.nádr.;49.41292;14.03671
20260619_115350_L395;20260619_115350;19.06.2026;11:43:00;395;35;9907;10;U9748Z1;Příbram,Drkolnov;49.67549;13.98907
20260619_115350_L395;20260619_115350;19.06.2026;11:43:00;395;3;9588;10;U2860Z2;Praha,Smíchovské nádraží;49.78964;14.17759
20260619_115350_L360;20260619_115350;19.06.2026;11:43:00;360;41;7210;10;U2556Z1;Sedlčany,aut.st.;49.75334;14.34102
20260619_115350_L372;20260619_115350;19.06.2026;11:41:00;372;2;8081;12;U2218Z2;Praha,Kobylisy;50.1997;14.43537
20260619_115350_L495;20260619_115350;19.06.2026;11:13:00;495;5;9460;40;U7779Z1;Nepomuk,sídliště;49.64345;13.83743
20260619_115350_L724;20260619_115350;19.06.2026;11:36:00;724;65;9513;16;U3256Z1;Libáň,aut.st.;50.41067;14.9244
20260619_115750_L136;20260619_115750;19.06.2026;11:40:00;136;7;5097;15;U1074Z4P;Jižní Město;50.09093;14.46815
20260619_115750_L183;20260619_115750;19.06.2026;11:48:00;183;4;5043;10;U975Z1P;Háje;50.06535;14.53644
20260619_115750_L821;20260619_115750;19.06.2026;11:47:00;821;51;1614;10;U4994Z1;Kolín,nádraží;50.01918;15.1743
20260619_115750_L332;20260619_115750;19.06.2026;11:47:00;332;1;9171;10;U1522Z1;Neveklov;49.98535;14.49417
20260619_115750_L375;20260619_115750;19.06.2026;11:46:00;375;6;1504;11;U1831Z1;Brandýs n.L.-St.Bol.,Žel.st.;50.20824;14.69438
20260619_115750_L380;20260619_115750;19.06.2026;11:47:00;380;1;9984;10;U2169Z1;Králův Dvůr,Počaply,Obchodní centrum;50.02026;14.205
20260619_115750_L385;20260619_115750;19.06.2026;11:45:00;385;29;1622;11;U2006Z1;Mukařov;49.9899;14.72086
20260619_115750_L389;20260619_115750;19.06.2026;11:46:00;389;12;7761;10;U4787Z1;Chomutov,žel.st.;50.23402;14.07836
20260619_115750_L406;20260619_115750;19.06.2026;11:47:00;406;13;7943;10;U7733Z1;Čechtice;49.66543;14.97973
20260619_115750_L460;20260619_115750;19.06.2026;11:47:00;460;67;1634;10;U4991Z1;Bečváry,Poďousy;49.99421;15.09476
20260619_115750_L495;20260619_115750;19.06.2026;11:13:00;495;5;9460;44;U7779Z1;Nepomuk,sídliště;49.64345;13.83743
20260619_115750_L555;20260619_115750;19.06.2026;11:47:00;555;9;8826;10;U3297Z1;Kladno,autobusové nádraží;50.08692;14.01237
20260619_115750_L641;20260619_115750;19.06.2026;11:46:00;641;16;9447;10;U9855Z55;Hořovice,nemocnice;49.86908;13.92967
20260619_115750_L724;20260619_115750;19.06.2026;11:36:00;724;65;9513;20;U3256Z1;Libáň,aut.st.;50.41055;14.92645
20260619_115750_L770;20260619_115750;19.06.2026;11:46:00;770;42;7918;11;U2174Z1;Uhlířské Janovice,nám.;49.87905;14.99026
20260619_120150_L821;20260619_120150;19.06.2026;11:51:00;821;51;1614;10;U4996Z1;Kolín,nádraží;50.02124;15.19828
20260619_120150_L332;20260619_120150;19.06.2026;11:51:00;332;1;9171;10;U1332Z1;Neveklov;49.96987;14.50898
20260619_120150_L381;20260619_120150;19.06.2026;11:50:00;381;3;1678;12;U9367Z1;Čáslav,obchodní centrum;49.96124;15.30006
20260619_120150_L385;20260619_120150;19.06.2026;11:47:00;385;29;1622;14;U2007Z1;Mukařov;49.98998;14.72649
